genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
ACAA1	PAAD	-0.232341606238869	0.000127239856649097	3.89537682884903	Overexpression	****	2.9e-19	18.537602002101	Gene expression	MSI	0.362	NS	0.503	NS	0.123	NS	0.0752	NS
ACAA1	STAD	0.216160823856713	8.9526644112467e-07	6.04804769463982	Underexpression	****	4.3e-24	23.3665315444204	Gene expression	Stemness	0.84	NS	0.544	NS	0.281	NS	0.871	NS
ACAA1	TGCT	-0.592047638414487	6.09527314304618e-17	16.2150068278865	Underexpression	****	2.8e-12	11.5528419686578	Gene expression	Stemness	0.83	NS	0.993	NS	0.348	NS	0.411	NS
ACAA2	BRCA	-0.101380213632608	0.00024213643466785	3.6159398566357	Underexpression	****	2.4e-53	52.6197887582884	Gene expression	Stemness	0.613	NS	0.74	NS	0.766	NS	0.77	NS
ACAA2	CESC	-0.230716192052381	0.021798384475837	1.66157569168107	Underexpression	**	0.0018	2.74472749489669	Gene expression	Stemness	0.0171	Risky	0.00608	Risky	0.00126	Risky	0.00049	Risky
ACAA2	COAD	-0.300783945892699	3.38868036980345e-06	5.46996939315054	Unchanged	ns	0.15	0.823908740944319	Gene expression	Stemness	0.121	NS	0.251	NS	0.65	NS	0.924	NS
ACAA2	HNSC	-0.337485282651875	8.75640476680363e-06	5.05767417127881	Unchanged	ns	0.19	0.721246399047171	Gene expression	Stemness	0.377	NS	0.304	NS	0.38	NS	0.634	NS
ACAA2	KICH	-0.49497715401066	5.77034438897551e-23	22.2387982662605	Underexpression	****	8.2e-06	5.08618614761628	Gene expression	Stemness	0.819	NS	0.504	NS	0.657	NS	0.668	NS
ACAA2	LGG	-0.414817882733154	0.0104207398774032	1.98210144483053	Underexpression	****	1.2e-21	20.9208187539524	Gene expression	Stemness	2.21e-11	Risky	3.03e-12	Risky	0.586	NS	5.99e-12	Risky
ACAA2	LIHC	-0.21408938713332	0.0010607417749913	2.97439032707466	Underexpression	****	1.6e-18	17.7958800173441	Gene expression	Stemness	0.609	NS	0.276	NS	0.661	NS	0.359	NS
ACAA2	LUAD	-0.220188046865237	1.18480427245851e-06	5.92635338839822	Underexpression	****	4.8e-18	17.3187587626244	Gene expression	Stemness	0.462	NS	0.293	NS	0.966	NS	0.495	NS
ACAA2	LUSC	-0.422702375612509	7.46308596617829e-15	14.1270815557772	Underexpression	****	1.5e-65	64.8239087409443	Gene expression	Stemness	0.159	NS	0.0851	NS	0.871	NS	0.346	NS
ACAA2	PAAD	-0.363226536719705	5.45814310150763e-05	4.26295508219115	Overexpression	****	1.7e-45	44.7695510786217	Gene expression	Stemness	0.492	NS	0.239	NS	0.355	NS	0.988	NS
ACAA2	PRAD	-0.445496588634335	2.12821014798874e-05	4.67198549028406	Underexpression	****	3.2e-18	17.4948500216801	Gene expression	Stemness	0.493	NS	0.387	NS	0.841	NS	0.919	NS
ACAA2	TGCT	-0.262655821524905	1.35689304768749e-21	20.8674543827232	Unchanged	ns	0.092	1.03621217265444	Gene expression	Stemness	0.867	NS	0.941	NS	0.222	NS	0.441	NS
ACAA2	THCA	-0.212743773010711	2.58432886465907e-26	25.5876522217068	Overexpression	****	1.6e-09	8.79588001734407	Gene expression	Stemness	0.417	NS	0.435	NS	0.935	NS	0.592	NS
ACACA	BLCA	0.168597931784237	0.0182087035711777	1.73972097413516	Unchanged	ns	0.28	0.552841968657781	Gene expression	MSI	0.163	NS	0.0886	NS	0.0902	NS	0.0405	Risky
ACACA	BLCA	0.274212966530991	2.76847400087837e-07	6.55775955065235	Unchanged	ns	0.28	0.552841968657781	Gene expression	Stemness	0.163	NS	0.0886	NS	0.0902	NS	0.0405	Risky
ACACA	CESC	0.171738798806038	0.00601767731797418	2.22057110386421	Overexpression	****	2.3e-05	4.63827216398241	Gene expression	MSI	0.0519	NS	0.122	NS	0.0202	Risky	0.00415	Risky
ACACA	COAD	0.406388552776659	2.72385665818267e-29	28.5648157507234	Overexpression	****	1.1e-23	22.9586073148418	Gene expression	Stemness	0.475	NS	0.638	NS	0.224	NS	0.816	NS
ACACA	ESCA	0.322607202584817	1.15292708954066e-12	11.9381981563752	Overexpression	****	4.4e-15	14.3565473235138	Gene expression	Stemness	0.675	NS	0.657	NS	0.991	NS	0.228	NS
ACACA	HNSC	0.219923032206734	0.000205611738806348	3.68695209418412	Overexpression	****	1.3e-07	6.88605664769316	Gene expression	Stemness	0.708	NS	0.894	NS	0.611	NS	0.946	NS
ACACA	KIRC	0.193883989773323	0.0341645340125868	1.46642449846368	Underexpression	****	1.1e-09	8.95860731484177	Gene expression	Stemness	0.0443	Risky	0.146	NS	0.851	NS	0.543	NS
ACACA	KIRC	0.194264909958098	0.0224120108540173	1.64951917587792	Underexpression	****	1.1e-09	8.95860731484177	Gene expression	MSI	0.0443	Risky	0.146	NS	0.851	NS	0.543	NS
ACACA	KIRC	0.235570418370061	0.000162416806008342	3.78936903433712	Underexpression	****	1.1e-09	8.95860731484177	Gene expression	TMB	0.0443	Risky	0.146	NS	0.851	NS	0.543	NS
ACACA	KIRP	0.20401906375103	0.00748186679908253	2.12599002788579	Overexpression	***	3e-04	3.52287874528034	Gene expression	MSI	0.178	NS	0.195	NS	0.325	NS	0.629	NS
ACACA	LAML	0.420749928415653	3.48082172934409e-08	7.45831821858434	Underexpression	****	5e-33	32.301029995664	Gene expression	Stemness	0.724	NS						
ACACA	LGG	0.573483900081564	0.000124080063917567	3.90629799147556	Overexpression	****	2.4e-83	82.6197887582884	Gene expression	Stemness	0.00378	Protective	0.00322	Protective	0.312	NS	0.00249	Protective
ACACA	LGG	0.141734624863376	0.000866867708221079	3.06204717469603	Overexpression	****	2.4e-83	82.6197887582884	Gene expression	MSI	0.00378	Protective	0.00322	Protective	0.312	NS	0.00249	Protective
ACACA	LIHC	0.355984796440739	3.84899980291452e-06	5.41465211114317	Overexpression	****	4.3e-08	7.36653154442041	Gene expression	Stemness	0.000606	Risky	0.00401	Risky	0.00471	Risky	6.87e-05	Risky
ACACA	LUAD	0.159163162818901	5.41797196689436e-05	4.26616324637826	Overexpression	****	2.1e-11	10.6777807052661	Gene expression	Stemness	0.404	NS	0.606	NS	0.885	NS	0.891	NS
ACACA	LUSC	0.171408494695647	0.0456053995426797	1.3409837351258	Overexpression	****	1.5e-21	20.8239087409443	Gene expression	MSI	0.559	NS	0.103	NS	0.00917	Risky	0.0943	NS
ACACA	LUSC	0.310482827651034	3.9020615381297e-07	6.40870588577199	Overexpression	****	1.5e-21	20.8239087409443	Gene expression	Stemness	0.559	NS	0.103	NS	0.00917	Risky	0.0943	NS
ACACA	PCPG	0.369994513987454	2.27230625522742e-45	44.6435331359928	Unchanged	ns	0.17	0.769551078621726	Gene expression	Stemness	0.908	NS	0.316	NS	0.36	NS	0.993	NS
ACACA	PRAD	0.467226643982081	1.86350360150874e-12	11.7296697635681	Overexpression	****	9.1e-41	40.0409586076789	Gene expression	Stemness	0.943	NS	0.971	NS	0.297	NS	0.335	NS
ACACA	READ	0.309940139076263	0.0078351180634291	2.10595445498231	Overexpression	****	3.7e-06	5.43179827593301	Gene expression	Stemness	0.107	NS	0.769	NS	0.928	NS	0.929	NS
ACACA	STAD	0.286607551430012	0.00286478802758056	2.54290750698029	Overexpression	****	3.4e-30	29.4685210829577	Gene expression	Stemness	0.779	NS	0.276	NS	0.19	NS	0.993	NS
ACACA	TGCT	0.282041549986096	6.86067785820291e-12	11.1636329724079	Underexpression	****	8.4e-08	7.07572071393812	Gene expression	Stemness	0.958	NS	0.855	NS	0.792	NS	0.791	NS
ACACA	UCEC	0.306267782593045	5.63999625138315e-06	5.24872118466988	Overexpression	***	2e-04	3.69897000433602	Gene expression	Stemness	0.707	NS	0.58	NS	0.804	NS	0.379	NS
ACACB	BLCA	-0.407610824840567	6.58572461365888e-17	16.1813964335495	Underexpression	****	5.8e-15	14.2365720064371	Gene expression	Stemness	0.549	NS	0.724	NS	0.935	NS	0.789	NS
ACACB	BRCA	-0.109063916382394	9.38938265179029e-05	4.02736296148626	Underexpression	****	6.1e-140	139.214670164989	Gene expression	MSI	0.84	NS	0.102	NS	0.634	NS	0.973	NS
ACACB	BRCA	-0.548315872360261	6.84252772185937e-18	17.1647834344109	Underexpression	****	6.1e-140	139.214670164989	Gene expression	Stemness	0.84	NS	0.102	NS	0.634	NS	0.973	NS
ACACB	CESC	-0.2093184828289	0.00655403414225761	2.1834913005558	Underexpression	****	9.1e-09	8.04095860767891	Gene expression	Stemness	0.746	NS	0.688	NS	0.048	Risky	0.0607	NS
ACACB	COAD	-0.551889637201639	2.481330001236e-09	8.60531547346047	Underexpression	****	2.2e-96	95.6575773191778	Gene expression	Stemness	0.585	NS	0.0771	NS	0.181	NS	0.287	NS
ACACB	ESCA	-0.272882846888583	1.90864686459128e-92	91.7192744167851	Underexpression	****	8.9e-57	56.0506099933551	Gene expression	Stemness	0.777	NS	0.786	NS	0.914	NS	0.939	NS
ACACB	HNSC	-0.221375585938133	1.45899272300156e-12	11.8359468742259	Underexpression	****	2.4e-06	5.61978875828839	Gene expression	Stemness	0.159	NS	0.12	NS	0.511	NS	0.304	NS
ACACB	KIRP	-0.28404771210137	1.67620217626607e-42	41.7756735998219	Underexpression	****	1.2e-11	10.9208187539524	Gene expression	Stemness	0.0261	Protective	0.000917	Protective	0.928	NS	0.0077	Protective
ACACB	LGG	-0.392098155746912	0.00384959848401495	2.41458456536687	Underexpression	****	5.2e-56	55.2839966563652	Gene expression	Stemness	1.7e-07	Risky	2.8e-08	Risky	0.35	NS	2.92e-06	Risky
ACACB	LUAD	-0.465239547093452	1.92739469015475e-25	24.7150293418031	Underexpression	****	1.8e-111	110.744727494897	Gene expression	Stemness	0.179	NS	0.593	NS	0.476	NS	0.763	NS
ACACB	LUSC	-0.376132752112211	0.00250993424956036	2.60033765518316	Underexpression	****	4.6e-120	119.337242168318	Gene expression	Stemness	0.448	NS	0.3	NS	0.417	NS	0.0721	NS
ACACB	PAAD	-0.481234228354314	5.46564297869221e-75	74.2623587402701	Underexpression	****	2.1e-17	16.6777807052661	Gene expression	Stemness	0.000701	Protective	0.00168	Protective	0.064	NS	3e-05	Protective
ACACB	PRAD	-0.685178766107208	2.79125894646781e-06	5.55419987192933	Underexpression	****	3.7e-58	57.431798275933	Gene expression	Stemness	0.957	NS	0.915	NS	0.212	NS	0.473	NS
ACACB	READ	-0.571249217671739	0.000236890363026958	3.62545260651803	Underexpression	****	1.7e-45	44.7695510786217	Gene expression	Stemness	0.755	NS	0.498	NS	0.806	NS	0.869	NS
ACACB	SARC	-0.217987714320189	6.71112487591525e-06	5.17320468006072	Unchanged	ns	0.23	0.638272163982407	Gene expression	Stemness	0.238	NS	0.482	NS	0.243	NS	0.197	NS
ACACB	STAD	-0.260727684638316	0.011956319472401	1.9224024891457	Underexpression	****	1e-47	47	Gene expression	MSI	1	NS	0.468	NS	0.296	NS	0.409	NS
ACACB	STAD	-0.208087325308586	0.000731238047770942	3.13594121948009	Underexpression	****	1e-47	47	Gene expression	TMB	1	NS	0.468	NS	0.296	NS	0.409	NS
ACACB	STAD	-0.601716469132116	5.90940356914018e-06	5.22845634986367	Underexpression	****	1e-47	47	Gene expression	Stemness	1	NS	0.468	NS	0.296	NS	0.409	NS
ACACB	TGCT	-0.345146076460466	3.80669561360348e-19	18.4194518483281	Underexpression	****	1.9e-53	52.7212463990472	Gene expression	Stemness	0.83	NS	0.789	NS	0.842	NS	0.628	NS
ACACB	THYM	-0.44409269682478	1.86834113624285e-08	7.72854382400448	Overexpression	****	6.5e-36	35.1870866433571	Gene expression	Stemness	0.852	NS	0.024	Protective			0.373	NS
ACACB	UCEC	-0.497409610503449	2.88383015302835e-30	29.5400303215444	Underexpression	****	4.7e-42	41.3279021420643	Gene expression	Stemness	0.263	NS	0.149	NS	0.715	NS	0.921	NS
ACAD8	BRCA	-0.271093795831255	0.0440932011502998	1.35562837040833	Underexpression	****	1.4e-63	62.8538719643218	Gene expression	Stemness	0.135	NS	0.552	NS	0.439	NS	0.707	NS
ACAD8	GBM	0.28874974867152	0.00207716489950632	2.68252902484047	Overexpression	****	8.2e-23	22.0861861476163	Gene expression	Stemness	0.558	NS	0.589	NS			0.319	NS
ACAD8	KIRC	0.20786568254421	0.00824203659802666	2.08396546136133	Underexpression	****	4.2e-37	36.3767507096021	Gene expression	Stemness	5.74e-06	Protective	8.93e-10	Protective	0.703	NS	1.85e-10	Protective
ACAD8	LGG	0.160995907693658	6.87979399635524e-20	19.162424565774	Overexpression	****	1.9e-73	72.7212463990472	Gene expression	Stemness	0.222	NS	0.259	NS	0.87	NS	0.107	NS
ACAD8	LIHC	-0.186484566473757	0.00348772587200476	2.45745765704055	Underexpression	****	1.8e-12	11.7447274948967	Gene expression	Stemness	0.691	NS	0.964	NS	0.768	NS	0.963	NS
ACAD8	LUSC	-0.178973204302409	1.24626943598644e-05	4.90438805566056	Underexpression	****	5.7e-92	91.2441251443275	Gene expression	Stemness	0.675	NS	0.211	NS	0.0912	NS	0.0982	NS
ACAD8	PAAD	-0.241756274444116	0.00272075855410482	2.56530999672539	Underexpression	****	2.1e-27	26.6777807052661	Gene expression	Stemness	0.452	NS	0.289	NS	0.854	NS	0.0242	Protective
ACAD8	PCPG	0.288451562328232	0.0056047638999056	2.25144267729342	Unchanged	ns	0.82	0.0861861476162833	Gene expression	Stemness	0.498	NS	0.52	NS	0.0728	NS	0.72	NS
ACAD8	SKCM	-0.178805940348801	2.43380381066248e-13	12.6137144332468	Underexpression	****	1.6e-123	122.795880017344	Gene expression	Stemness	0.517	NS	0.434	NS			0.333	NS
ACAD8	STAD	0.171272393811848	0.00339076446447602	2.46970237693706	Underexpression	****	9.3e-40	39.0315170514461	Gene expression	Stemness	0.7	NS	0.792	NS	0.404	NS	0.92	NS
ACAD8	TGCT	-0.273914613593197	0.000989184885082259	3.00472252835555	Underexpression	****	1.6e-44	43.7958800173441	Gene expression	Stemness	0.186	NS	0.254	NS	0.705	NS	0.426	NS
ACAD8	THCA	0.318900005075487	0.0140823157703239	1.85132592164454	Underexpression	****	1.6e-56	55.7958800173441	Gene expression	Stemness	0.501	NS	0.847	NS	0.956	NS	0.873	NS
ACADL	BRCA	-0.382016220263789	7.61260042316643e-30	29.1184669652373	Underexpression	****	3.5e-129	128.45593195565	Gene expression	Stemness	0.15	NS	0.037	Protective	0.0444	Protective	0.014	Protective
ACADL	BRCA	-0.113062298241509	0.000377587565393201	3.4229823162014	Underexpression	****	3.5e-129	128.45593195565	Gene expression	MSI	0.15	NS	0.037	Protective	0.0444	Protective	0.014	Protective
ACADL	CESC	-0.174747939924726	6.61207442782235e-09	8.17966226650249	Underexpression	****	5.3e-06	5.27572413039921	Gene expression	Stemness	0.616	NS	0.795	NS	0.00822	Risky	0.162	NS
ACADL	COAD	-0.483280975965135	1.03552636733432e-26	25.9848388383041	Underexpression	****	3e-82	81.5228787452803	Gene expression	Stemness	0.0651	NS	0.00348	Risky	0.98	NS	0.0846	NS
ACADL	ESCA	-0.267150566699873	5.97216911942767e-41	40.223867902455	Underexpression	****	3.6e-51	50.4436974992327	Gene expression	Stemness	0.724	NS	0.979	NS	0.532	NS	0.892	NS
ACADL	HNSC	-0.234860344049171	0.000337919431523235	3.47118683408875	Underexpression	****	1e-16	16	Gene expression	Stemness	0.0454	Risky	0.244	NS	0.0508	NS	0.0562	NS
ACADL	KIRC	-0.198290691218669	6.24062073612809e-07	6.20477221017857	Overexpression	****	4.7e-10	9.32790214206428	Gene expression	MSI	4.04e-14	Protective	1.25e-19	Protective	0.28	NS	1.87e-18	Protective
ACADL	KIRC	-0.190659648165232	5.71314821733067e-08	7.24312450880592	Overexpression	****	4.7e-10	9.32790214206428	Gene expression	TMB	4.04e-14	Protective	1.25e-19	Protective	0.28	NS	1.87e-18	Protective
ACADL	KIRP	-0.240858997453149	0.0223134106181803	1.65143404247064	Unchanged	ns	0.41	0.387216143280265	Gene expression	Stemness	0.0077	Protective	0.000158	Protective	0.0573	NS	0.00343	Protective
ACADL	LGG	-0.357885912437991	0.0366381085590137	1.43606695486189	Underexpression	****	6.3e-42	41.2006594505464	Gene expression	Stemness	7.21e-06	Risky	7.27e-07	Risky	0.476	NS	0.000444	Risky
ACADL	LIHC	-0.174907963373904	1.17745317655322e-18	17.9290563543213	Underexpression	****	5.6e-28	27.2518119729938	Gene expression	Stemness	0.0481	Protective	0.162	NS	0.107	NS	0.02	Protective
ACADL	LUAD	-0.184860026232251	0.00671696468974472	2.17282693472786	Underexpression	****	7.7e-111	110.113509274828	Gene expression	MSI	0.542	NS	0.993	NS	0.807	NS	0.966	NS
ACADL	LUAD	-0.263327138276197	0.00726307178456214	2.13887966346835	Underexpression	****	7.7e-111	110.113509274828	Gene expression	TMB	0.542	NS	0.993	NS	0.807	NS	0.966	NS
ACADL	LUAD	-0.462538625279348	0.00408429509270119	2.38888288742206	Underexpression	****	7.7e-111	110.113509274828	Gene expression	Stemness	0.542	NS	0.993	NS	0.807	NS	0.966	NS
ACADL	LUSC	-0.198442558566029	0.000520968518709822	3.28318851962503	Underexpression	****	2.4e-118	117.619788758288	Gene expression	TMB	0.901	NS	0.801	NS	0.193	NS	0.783	NS
ACADL	LUSC	-0.452421411935694	5.13581693695724e-07	6.28939046482359	Underexpression	****	2.4e-118	117.619788758288	Gene expression	Stemness	0.901	NS	0.801	NS	0.193	NS	0.783	NS
ACADL	OV	-0.2565525643256	2.24909365625839e-14	13.6479924593935	Underexpression	****	1.7e-49	48.7695510786217	Gene expression	Stemness	0.821	NS	0.966	NS	0.152	NS	0.718	NS
ACADL	PAAD	-0.23616993719045	0.00014614845210655	3.83520577999963	Underexpression	****	2.7e-54	53.568636235841	Gene expression	Stemness	0.318	NS	0.517	NS	0.0638	NS	0.195	NS
ACADL	PAAD	-0.410445859885826	0.000540267609911643	3.26739106847469	Underexpression	****	2.7e-54	53.568636235841	Gene expression	MSI	0.318	NS	0.517	NS	0.0638	NS	0.195	NS
ACADL	READ	-0.585346885374897	0.00886817904788852	2.0521655470951	Underexpression	****	2e-39	38.698970004336	Gene expression	Stemness	0.0249	Risky	0.121	NS	0.283	NS	0.0294	Risky
ACADL	SARC	-0.199619610672236	3.95989332516493e-05	4.40231651329576	Unchanged	ns	0.3	0.522878745280338	Gene expression	Stemness	0.468	NS	0.831	NS	0.55	NS	0.775	NS
ACADL	STAD	-0.373983936432398	0.000337919431523235	3.47118683408875	Underexpression	****	2.6e-76	75.5850266520292	Gene expression	Stemness	0.00179	Risky	0.000116	Risky	0.0207	Risky	0.000101	Risky
ACADL	TGCT	-0.279521419345936	1.00158309686474e-15	14.9993130134071	Underexpression	****	7.1e-52	51.1487416512809	Gene expression	Stemness	0.0275	Protective	0.0796	NS	0.869	NS	0.678	NS
ACADL	THYM	-0.296286950611636	0.0336947490017606	1.47243777441786	Overexpression	****	2.7e-60	59.568636235841	Gene expression	TMB	0.686	NS	0.0873	NS			0.0496	Protective
ACADL	THYM	-0.420365176030001	0.0409684325682274	1.38755065161902	Overexpression	****	2.7e-60	59.568636235841	Gene expression	Stemness	0.686	NS	0.0873	NS			0.0496	Protective
ACADL	UCEC	-0.300427413570933	0.00653714194853468	2.18461208459259	Underexpression	****	8.6e-08	7.06550154875643	Gene expression	Stemness	0.159	NS	0.141	NS	0.578	NS	0.843	NS
ACADM	BRCA	-0.127130373327952	1.69036594734072e-06	5.77201926479092	Unchanged	ns	0.43	0.366531544420413	Gene expression	Stemness	0.273	NS	0.00516	Protective	0.00176	Protective	0.0205	Protective
ACADM	COAD	-0.31741272152085	0.00876938660248641	2.05703078342666	Underexpression	****	2.7e-21	20.568636235841	Gene expression	Stemness	0.121	NS	0.544	NS	0.519	NS	0.62	NS
ACADM	KICH	-0.536902343773579	1.16799351251725e-08	7.9325595694546	Underexpression	****	7e-08	7.15490195998574	Gene expression	Stemness	0.274	NS	0.136	NS	0.379	NS	0.264	NS
ACADM	KIRC	0.147842578618056	0.000683802547234958	3.16506928574471	Underexpression	****	3.6e-17	16.4436974992327	Gene expression	Stemness	4.68e-13	Protective	2.39e-15	Protective	0.203	NS	4.57e-12	Protective
ACADM	LAML	0.460932454865717	0.0231977713726836	1.63455373610206	Underexpression	****	4.2e-31	30.3767507096021	Gene expression	Stemness	0.351	NS						
ACADM	LGG	-0.285288200691825	0.00031808725915675	3.49745372601597	Overexpression	****	1.6e-51	50.7958800173441	Gene expression	Stemness	1.69e-05	Risky	7.31e-06	Risky	0.47	NS	7.7e-07	Risky
ACADM	LIHC	-0.261971679933417	1.97550615023476e-07	6.70432161391528	Underexpression	***	0.00089	3.05060999335509	Gene expression	Stemness	0.938	NS	0.749	NS	0.792	NS	0.918	NS
ACADM	PAAD	-0.325398177243335	1.07410450747542e-09	8.96895346089735	Overexpression	****	1.6e-14	13.7958800173441	Gene expression	Stemness	0.569	NS	0.811	NS	0.759	NS	0.108	NS
ACADM	THYM	-0.297296198177185	1.64209134474483e-06	5.7846026880112	Overexpression	****	2.6e-14	13.5850266520292	Gene expression	Stemness	0.857	NS	0.0869	NS			0.731	NS
ACADS	BRCA	-0.395452568912734	2.9031790640158e-31	30.5371261766672	Underexpression	****	6.9e-102	101.161150909263	Gene expression	Stemness	0.842	NS	0.177	NS	0.348	NS	0.363	NS
ACADS	BRCA	-0.112174907722342	0.000730491237412732	3.13638498926579	Underexpression	****	6.9e-102	101.161150909263	Gene expression	TMB	0.842	NS	0.177	NS	0.348	NS	0.363	NS
ACADS	COAD	0.261599853292575	0.00164253361769335	2.78448573298322	Underexpression	****	9.8e-19	18.0087739243075	Gene expression	MSI	0.337	NS	0.421	NS	0.748	NS	0.621	NS
ACADS	COAD	-0.252535117333486	5.60202315907589e-10	9.25165510011115	Underexpression	****	9.8e-19	18.0087739243075	Gene expression	Stemness	0.337	NS	0.421	NS	0.748	NS	0.621	NS
ACADS	ESCA	0.316365500513629	0.00767998618094772	2.11463956141947	Underexpression	****	2.5e-18	17.602059991328	Gene expression	TMB	0.28	NS	0.0698	NS	0.347	NS	0.436	NS
ACADS	KICH	0.399307776440077	1.34719297175893e-06	5.87057019153198	Overexpression	****	1e-12	12	Gene expression	Stemness	0.516	NS	0.391	NS	0.996	NS	0.461	NS
ACADS	KIRC	0.133659536338582	3.03356537517517e-18	17.5180466413094	Unchanged	ns	0.3	0.522878745280338	Gene expression	Stemness	3.09e-05	Protective	7.99e-07	Protective	0.73	NS	5.93e-05	Protective
ACADS	LAML	-0.266381209740696	0.0026713233321329	2.57327354258042	Underexpression	****	1.3e-17	16.8860566476932	Gene expression	Stemness	0.0118	Risky						
ACADS	LGG	-0.489657331305322	3.9797856359831e-44	43.4001403197898	Underexpression	***	0.00038	3.42021640338319	Gene expression	Stemness	2.24e-06	Risky	4.23e-07	Risky	0.525	NS	1.91e-05	Risky
ACADS	LIHC	-0.320734299168499	0.000124315097544131	3.90547612492277	Underexpression	****	1.2e-42	41.9208187539524	Gene expression	Stemness	0.00298	Protective	0.0151	Protective	0.186	NS	0.1	NS
ACADS	LUAD	-0.22666328197674	0.0026508385006196	2.57661673036809	Underexpression	****	9.8e-06	5.0087739243075	Gene expression	Stemness	0.941	NS	0.188	NS	0.426	NS	0.0473	Protective
