genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
(`BDNF-AS` + `ELFN1-AS1` + `EZR-AS1` + `FOXP4-AS1` + IL7R + SNHG6)	PAAD	-0.591576592543627	1.82241302283163e-13	12.7393531898169	Overexpression	****	1.6e-51	50.7958800173441	Methylation	Stemness	0.466	NS	0.772	NS	0.944	NS	0.396	NS
(`BDNF-AS` + `FAM83H-AS1` + HULC + LINC00511 + `LOXL1-AS1` + PCAT18)	HNSC	-0.22258631080696	0.000695299278032189	3.1578282215662	Unchanged	ns	0.12	0.920818753952375	Methylation	Microsatellite instability	0.432	NS	0.261	NS	0.264	NS	0.444	NS
(`BDNF-AS` + CASC11 + CASC9 + `ELFN1-AS1` + `FAM83C-AS1` + `MYLK-AS1`)	PAAD	-0.586750644177271	0.0359384759589221	1.44444034394002	Overexpression	****	4.3e-52	51.3665315444204	Methylation	Microsatellite instability	0.459	NS	0.679	NS	0.221	NS	0.335	NS
(`BDNF-AS` + CRNDE + DANCR + `ELFN1-AS1` + GAS5 + IL7R + KCNQ1OT1 + LINC00630 + LINC01088 + LINC01232 + PART1 + PCAT18 + SNHG17 + `SOX21-AS1` + `UNC5B-AS1`)	LUSC	-0.393612682781265	1.58599110924257e-21	20.7996992515819	Overexpression	****	5.1e-49	48.2924298239021	Methylation	Stemness	0.747	NS	0.424	NS	0.791	NS	0.521	NS
(`BDNF-AS` + HULC + PCAT18)	LIHC	-0.431458127156057	1.53845923322891e-08	7.81291400739072	Unchanged	ns	0.58	0.236572006437063	Methylation	Stemness	0.105	NS	0.104	NS	0.00206	Protective	0.00337	Protective
(`BDNF-AS` + IL7R + KCNQ1OT1 + LINC00665 + `MYLK-AS1` + NBAT1)	GBM	-0.570527725583037	7.75150319159369e-10	9.11061406981482	Overexpression	****	7.5e-52	51.1249387366083	Methylation	Stemness	0.475	NS	0.552	NS			0.187	NS
(`BDNF-AS` + LINC01234 + PWAR5 + SNHG20 + SNHG6 + TINCR + `TSPEAR-AS2`)	BLCA	-0.28681406981985	2.40456442057533e-07	6.61896358327073	Unchanged	ns	0.69	0.161150909262745	Methylation	Microsatellite instability	0.696	NS	0.415	NS	0.362	NS	0.412	NS
(`CACNA1G-AS1` + CASC15 + `FAM83C-AS1` + `HAS2-AS1` + `HOXA-AS2` + MIAT + NBAT1 + TINCR + `ZEB2-AS1`)	COAD	0.512497896487569	4.32137271109915e-05	4.36437827490766	Underexpression	****	1.4e-32	31.8538719643218	Methylation	Microsatellite instability	0.529	NS	0.736	NS	0.71	NS	0.717	NS
(`CBR3-AS1` + `CDKN2B-AS1` + FER1L4 + LINC00511 + `MACC1-AS1` + `PTENP1-AS` + `RP11-295G20.2` + `SEMA3B-AS1` + `THUMPD3-AS1` + XIST + ZNF800)	TGCT	-0.404853258196285	6.49536644366386e-06	5.18739634267072	Underexpression	****	5.7e-53	52.2441251443275	Methylation	Stemness	0.59	NS	0.662	NS	0.298	NS	0.287	NS
(`CBR3-AS1` + `CDKN2B-AS1` + FER1L4 + LINC00511 + `PTENP1-AS` + `SEMA3B-AS1`)	LGG	0.428808361998504	0.00160138601470601	2.79550396861175	Overexpression	****	1.5e-30	29.8239087409443	Methylation	Stemness	8.23e-17	Protective	7.45e-17	Protective	0.681	NS	2.11e-16	Protective
(`CBR3-AS1` + `FAM83C-AS1` + `FAM83H-AS1` + GAS5 + `MRPL23-AS1` + `UNC5B-AS1`)	BLCA	-0.334342545103261	0.045733066867254	1.33976967378082	Overexpression	**	0.0021	2.67778070526608	Methylation	Stemness	0.518	NS	0.724	NS	0.761	NS	0.75	NS
(`CBR3-AS1` + `RP11-295G20.2`)	COAD	-0.325980660603542	3.85839094012257e-06	5.41359377085069	Overexpression	****	7e-18	17.1549019599857	Methylation	Stemness	0.504	NS	0.209	NS	0.816	NS	0.143	NS
(`CBR3-AS1` + `SEMA3B-AS1`)	ESCA	-0.274903492592701	0.00111245450315541	2.95371774163476	Underexpression	****	2.7e-17	16.568636235841	Methylation	Microsatellite instability	0.921	NS	0.446	NS	0.612	NS	0.734	NS
(`CBR3-AS1` + `SEMA3B-AS1`)	STAD	-0.261823034900318	0.0115492270232219	1.9374470816405	Underexpression	****	2e-46	45.698970004336	Methylation	Microsatellite instability	0.161	NS	0.462	NS	0.875	NS	0.544	NS
(`CBR3-AS1` + DLEU2)	GBM	-0.576567195150663	0.0115259136485345	1.93832463845113	Overexpression	****	1.6e-37	36.7958800173441	Methylation	Tumor mutational burden	0.00997	Protective	0.00497	Protective			0.107	NS
(`CBR3-AS1` + FER1L4)	GBM	-0.558725169648629	9.19894724091122e-05	4.03626187196143	Underexpression	***	0.00092	3.03621217265444	Methylation	Tumor mutational burden	0.013	Protective	0.0072	Protective			0.0761	NS
(`CBR3-AS1` + LINC00511 + `SEMA3B-AS1`)	ESCA	-0.324323760759026	0.00600572726152762	2.22143439433202	Overexpression	****	1.8e-11	10.7447274948967	Methylation	Tumor mutational burden	0.722	NS	0.897	NS	0.414	NS	0.293	NS
(`CBR3-AS1` + LINC00511)	ESCA	-0.370404966364225	7.89920054428015e-08	7.10241686020027	Overexpression	****	3.4e-30	29.4685210829577	Methylation	Stemness	0.376	NS	0.371	NS	0.381	NS	0.085	NS
(`CBR3-AS1` + XIST)	LUAD	-0.20345086108739	0.000366616140083725	3.43578841936562	Unchanged	ns	0.72	0.142667503568732	Methylation	Microsatellite instability	0.739	NS	0.406	NS	0.955	NS	0.211	NS
(`CDKN2B-AS1` + `CRYM-AS1` + FENDRR + `LINC-PINT` + LINC00526 + LINC00662 + PCAT6 + `ROR1-AS1`)	COAD	0.409328074836563	0.0457480596582673	1.33962732121672	Underexpression	****	2.1e-56	55.6777807052661	Methylation	Tumor mutational burden	0.454	NS	0.727	NS	0.967	NS	0.526	NS
(`CDKN2B-AS1` + `DDX11-AS1` + HAGLR + `HAND2-AS1` + `HOXB-AS3` + `KIF9-AS1` + LINC00173 + `MAPT-AS1`)	PRAD	0.49400405195737	2.92208556304397e-05	4.53430707142232	Underexpression	****	9.3e-31	30.0315170514461	Methylation	Stemness	0.208	NS	0.268	NS	0.425	NS	0.248	NS
(`CDKN2B-AS1` + `FOXP4-AS1` + LINC01232 + `SH3PXD2A-AS1` + SNHG12 + SNHG6 + `TNK2-AS1` + `TSPEAR-AS2` + `ZNF674-AS1`)	BRCA	-0.444676749335678	4.36574118724594e-41	40.3599420139962	Underexpression	**	0.0011	2.95860731484178	Methylation	Stemness	0.984	NS	0.892	NS	0.234	NS	0.811	NS
(`CDKN2B-AS1` + `LOXL1-AS1` + SNHG16)	PCPG	-0.30390063473758	2.80366458216527e-27	26.5522739446384	Overexpression	**	0.0074	2.13076828026902	Methylation	Stemness	0.015	Risky	0.00118	Risky	0.672	NS	0.00071	Risky
(`CDKN2B-AS1` + `MAPT-AS1`)	BRCA	-0.297719368144396	2.01466569648916e-17	16.6957970081904	Overexpression	****	9.9e-19	18.0043648054024	Methylation	Stemness	0.996	NS	0.696	NS	0.0735	NS	0.34	NS
(`CDKN2B-AS1` + `MCM3AP-AS1`)	PCPG	-0.288041087762594	0.0227626919919029	1.6427763781252	Overexpression	**	0.0074	2.13076828026902	Methylation	Microsatellite instability	0.00533	Risky	0.00496	Risky	0.751	NS	0.000766	Risky
(`CDKN2B-AS1` + `MCM3AP-AS1`)	PCPG	-0.343608945469088	2.42558009794366e-17	16.6151843794504	Overexpression	**	0.0074	2.13076828026902	Methylation	Stemness	0.00533	Risky	0.00496	Risky	0.751	NS	0.000766	Risky
(`CDKN2B-AS1` + `PTENP1-AS` + `RP11-295G20.2` + ZNF800)	COAD	0.347204144828161	1.90572992748629e-05	4.71993864583465	Underexpression	****	4.4e-78	77.3565473235138	Methylation	Microsatellite instability	0.518	NS	0.644	NS	0.804	NS	0.746	NS
(`CDKN2B-AS1` + `PTENP1-AS` + `RP11-295G20.2` + ZNF800)	COAD	0.261760681594592	0.000594638845846706	3.22574672314015	Underexpression	****	4.4e-78	77.3565473235138	Methylation	Tumor mutational burden	0.518	NS	0.644	NS	0.804	NS	0.746	NS
(`CDKN2B-AS1` + `PTENP1-AS`)	COAD	0.207411665606589	0.000710276003897128	3.14857285736948	Underexpression	****	2.6e-87	86.5850266520292	Methylation	Stemness	0.621	NS	0.473	NS	0.855	NS	0.596	NS
(`CDKN2B-AS1` + `PYCARD-AS1`)	GBM	0.602759003512888	0.000139808420718759	3.85446667006706	Overexpression	****	4.3e-05	4.36653154442041	Methylation	Stemness	0.00017	Protective	0.000121	Protective			0.00435	Protective
(`CDKN2B-AS1` + `RP11-295G20.2` + XIST)	CESC	-0.377952897065549	1.99800718117657e-05	4.69940295517923	Overexpression	****	2.8e-08	7.55284196865778	Methylation	Tumor mutational burden	0.68	NS	0.61	NS	0.508	NS	0.314	NS
(`CDKN2B-AS1` + `SOX2-OT`)	LAML	0.277577108188487	2.90404542652252e-13	12.5369965944686	Overexpression	****	7.5e-29	28.1249387366083	Methylation	Stemness	0.383	NS						
(`CDKN2B-AS1` + `SOX2-OT`)	LUSC	0.319291046268478	0.0448902861160892	1.34784762653769	Overexpression	****	6.2e-68	67.2076083105017	Methylation	Microsatellite instability	0.683	NS	0.927	NS	0.928	NS	0.191	NS
(`CDKN2B-AS1` + DANCR + MIR17HG + `SOX2-OT` + XIST)	TGCT	-0.459962039143578	1.27156924981576e-08	7.89565998311399	Underexpression	****	4e-32	31.397940008672	Methylation	Stemness	0.526	NS	0.508	NS	0.462	NS	0.414	NS
(`CDKN2B-AS1` + DANCR + XIST)	CESC	-0.385639769874946	1.12398361090243e-05	4.94924002128167	Overexpression	***	0.00017	3.76955107862173	Methylation	Tumor mutational burden	0.59	NS	0.585	NS	0.449	NS	0.293	NS
(`CDKN2B-AS1` + FENDRR + `FEZF1-AS1` + `FOXC2-AS1` + `GATA6-AS1` + HAGLR + LINC00526 + LINC00665 + `SOX2-OT` + `SOX21-AS1` + TINCR + ULK4P2)	LAML	0.323881171156233	0.00039062068300663	3.40824476494515	Overexpression	****	3.8e-09	8.42021640338319	Methylation	Stemness	0.416	NS						
(`CDKN2B-AS1` + FENDRR + `FOXD2-AS1` + `LAMP5-AS1` + NBAT1 + PRAC2 + SNHG12 + SNHG16 + `SOX2-OT`)	LUSC	0.347827864419084	0.00439538417288297	2.35700315998235	Overexpression	***	0.00043	3.36653154442041	Methylation	Microsatellite instability	0.558	NS	0.483	NS	0.175	NS	0.925	NS
(`CDKN2B-AS1` + FENDRR + `LAMP5-AS1` + LINC00301 + LINC00526 + MIR31HG + PCAT6 + `ROR1-AS1` + SNHG20)	COAD	0.582631619670003	0.0350284566338457	1.45557899742882	Underexpression	****	1.5e-12	11.8239087409443	Methylation	Microsatellite instability	0.573	NS	0.465	NS	0.673	NS	0.489	NS
(`CDKN2B-AS1` + GAS5 + LINC00113 + LUCAT1 + SNHG1 + XIST)	HNSC	-0.30611500906315	0.00305916133540989	2.51439761839597	Overexpression	****	2.5e-05	4.60205999132796	Methylation	Stemness	0.605	NS	0.92	NS	0.547	NS	0.977	NS
(`CDKN2B-AS1` + LINC00113 + `SPRY4-IT1` + UCA1 + XIST)	CESC	-0.492709156817602	6.797371109764e-10	9.16765901865756	Overexpression	*	0.018	1.74472749489669	Methylation	Tumor mutational burden	0.191	NS	0.197	NS	0.486	NS	0.887	NS
(`CDKN2B-AS1` + MIR17HG + XIST)	HNSC	-0.30027376779171	0.00233612661917978	2.63150362195313	Overexpression	***	0.00036	3.44369749923271	Methylation	Stemness	0.642	NS	0.525	NS	0.402	NS	0.31	NS
(`CDKN2B-AS1` + NBAT1)	THYM	-0.717333771491319	0.0303794172738384	1.51742056086111	Overexpression	****	1.7e-59	58.7695510786217	Methylation	Stemness	0.0664	NS	0.436	NS			0.904	NS
(`CDKN2B-AS1` + XIST)	HNSC	-0.188942473978994	0.00032037425575932	3.49434238968791	Overexpression	**	0.0091	2.04095860767891	Methylation	Stemness	0.684	NS	0.522	NS	0.185	NS	0.285	NS
(`CRYM-AS1` + `DDX11-AS1` + DUXAP10 + `FOXP4-AS1` + `HAS2-AS1` + HULC + LINC00665 + LINC01296 + PCAT18 + SNHG20 + TINCR + UCA1 + `UNC5B-AS1`)	THYM	0.777534537138125	3.27362932906714e-24	23.4849704970237	Unchanged	""			Methylation	Stemness	0.196	NS	0.876	NS			0.495	NS
(`CRYM-AS1` + `EZR-AS1` + GAS5 + LINC01232 + PART1 + RPL13AP20 + SNHG12 + SNHG15 + SNHG6)	STAD	-0.416216192013567	5.06797877936351e-11	10.2951652122623	Overexpression	****	3e-19	18.5228787452803	Methylation	Stemness	0.455	NS	0.337	NS	0.615	NS	0.419	NS
(`CRYM-AS1` + `FOXD2-AS1`)	CHOL	-0.565876194280408	2.3780726081624e-07	6.62377488948063	Overexpression	****	1e-07	7	Methylation	Tumor mutational burden	0.255	NS	0.57	NS	0.376	NS	0.148	NS
(`CRYM-AS1` + `FOXP4-AS1` + HEIH + LINC00511 + ULK4P2)	KIRC	0.35375410447233	0.00206436315924744	2.6852138999791	Unchanged	ns	0.086	1.06550154875643	Methylation	Tumor mutational burden	0.133	NS	0.38	NS	0.471	NS	0.286	NS
(`CTD-2245E15.3` + LINC00477 + TP53TG1)	TGCT	-0.45096633418565	0.0315596180462984	1.5008682615269	Underexpression	****	8.7e-53	52.0604807473814	Methylation	Stemness	0.544	NS	0.548	NS	0.268	NS	0.259	NS
(`CTD-2245E15.3` + SNHG16 + SNHG6)	TGCT	-0.373792653594301	1.16205847487167e-15	14.9347720176642	Underexpression	****	2.2e-09	8.65757731917779	Methylation	Stemness	0.591	NS	0.663	NS	0.278	NS	0.351	NS
(`CTD-2245E15.3` + SNHG6)	UCEC	-0.293201398215037	0.0255428803620901	1.59273013076766	Underexpression	****	7.7e-24	23.1135092748275	Methylation	Stemness	0.264	NS	0.0652	NS	0.367	NS	0.951	NS
(`CTD-2245E15.3` + UCA1)	CESC	-0.35805813631436	8.28238346261632e-05	4.08184466614914	Underexpression	****	9.4e-05	4.0268721464003	Methylation	Tumor mutational burden	0.547	NS	0.5	NS	0.957	NS	0.947	NS
(`CTD-2245E15.3` + UCA1)	ESCA	-0.285324704151619	0.00186589705574654	2.72911232058657	Unchanged	ns	0.15	0.823908740944319	Methylation	Stemness	0.134	NS	0.139	NS	0.636	NS	0.985	NS
(`DDX11-AS1` + `HOXA11-AS` + LINC00628)	STAD	-0.337807636422489	2.5529648487838e-06	5.59295516486058	Overexpression	****	2.6e-76	75.5850266520292	Methylation	Microsatellite instability	0.863	NS	0.652	NS	0.575	NS	0.554	NS
(`DDX11-AS1` + GAS5 + `HNF1A-AS1` + LINC00113 + `PYCARD-AS1` + SNHG1 + SNHG7 + UCA1)	ESCA	-0.445620621065093	2.31784519588498e-05	4.63491557303937	Overexpression	****	3.5e-75	74.4559319556497	Methylation	Stemness	0.763	NS	0.809	NS	0.281	NS	0.587	NS
(`DDX11-AS1` + GAS5)	THCA	0.229118273604514	0.0364630150819761	1.43814742291841	Unchanged	ns	0.29	0.537602002101044	Methylation	Stemness	0.00376	Risky	0.0887	NS	0.921	NS	0.475	NS
(`DHRS4-AS1` + `TNK2-AS1`)	PCPG	-0.338311827510866	2.64548578722468e-18	17.5774945673568	Overexpression	**	0.0074	2.13076828026902	Methylation	Stemness	0.00464	Risky	0.00142	Risky	0.603	NS	0.000132	Risky
(`ELFN1-AS1` + `FAM83H-AS1` + KCNQ1OT1 + LINC00511)	UCEC	-0.425319825415288	0.0222287683533504	1.65308459992638	Overexpression	****	1.9e-37	36.7212463990472	Methylation	Stemness	0.655	NS	0.129	NS	0.241	NS	0.587	NS
(`ELFN1-AS1` + `IDH1-AS1`)	LGG	0.36775956151839	0.000263644944621378	3.57898055182764	Overexpression	****	2.2e-76	75.6575773191778	Methylation	Stemness	1.16e-14	Protective	3.71e-15	Protective	0.102	NS	1.14e-20	Protective
(`ELFN1-AS1` + `IDH1-AS1`)	PRAD	-0.36014790341763	2.07051156828828e-07	6.68392233868021	Overexpression	****	9e-41	40.0457574905607	Methylation	Stemness	0.826	NS	0.846	NS	0.496	NS	0.233	NS
(`ELFN1-AS1` + `LINC-PINT`)	CESC	-0.263421427873847	0.00173443352178859	2.76084234135301	Overexpression	****	8.2e-05	4.08618614761628	Methylation	Microsatellite instability	0.0124	Protective	0.0121	Protective	0.772	NS	0.0371	Protective
(`ELFN1-AS1` + `LINC-PINT`)	CESC	-0.377872810307431	1.94895830849153e-05	4.71019745107516	Overexpression	****	8.2e-05	4.08618614761628	Methylation	Tumor mutational burden	0.0124	Protective	0.0121	Protective	0.772	NS	0.0371	Protective
(`ELFN1-AS1` + GAS5 + UCA1)	ESCA	-0.351199327643588	8.64225379522856e-05	4.06337298400386	Overexpression	****	2.5e-72	71.602059991328	Methylation	Stemness	0.136	NS	0.107	NS	0.341	NS	0.531	NS
(`ELFN1-AS1` + GAS5)	ESCA	-0.364948524935259	1.98705175492402e-05	4.70179082107076	Overexpression	****	1.3e-63	62.8860566476932	Methylation	Stemness	0.349	NS	0.123	NS	0.466	NS	0.317	NS
(`ELFN1-AS1` + GAS5)	LUSC	-0.230965706857247	1.87060029522889e-11	10.7280190014477	Overexpression	****	1.7e-44	43.7695510786217	Methylation	Stemness	0.323	NS	0.726	NS	0.87	NS	0.447	NS
(`FAM83C-AS1` + `FAM83H-AS1` + LINC00511 + SNHG20 + TINCR)	LUAD	-0.250572274082913	2.03553860312137e-06	5.69132065699688	Overexpression	****	3.7e-36	35.431798275933	Methylation	Microsatellite instability	0.827	NS	0.948	NS	0.943	NS	0.372	NS
(`FAM83C-AS1` + `FAM83H-AS1` + SNHG20)	LUAD	-0.340526787404734	2.00804075196056e-08	7.69722747769634	Overexpression	****	4.3e-28	27.3665315444204	Methylation	Stemness	0.808	NS	0.814	NS	0.992	NS	0.684	NS
(`FAM83C-AS1` + `FAM83H-AS1`)	BLCA	-0.245872834692775	2.42889210532905e-05	4.61459177671441	Overexpression	****	3.9e-07	6.4089353929735	Methylation	Microsatellite instability	0.591	NS	0.434	NS	0.189	NS	0.215	NS
(`FAM83C-AS1` + GAS5 + RPL13AP20)	HNSC	-0.24024017567034	0.00354667298607941	2.45017885294006	Unchanged	ns	0.61	0.214670164989233	Methylation	Microsatellite instability	0.425	NS	0.691	NS	0.284	NS	0.295	NS
(`FAM83C-AS1` + KCNQ1OT1 + TERC)	THYM	0.801650475099174	7.67999066380852e-27	26.1146393079189	Overexpression	****	3.5e-11	10.4559319556497	Methylation	Stemness	0.072	NS	0.713	NS			0.731	NS
(`FAM83C-AS1` + LINC01234)	LIHC	-0.575867810191713	7.47510246106063e-13	12.1263828500981	Overexpression	****	1.3e-19	18.8860566476932	Methylation	Stemness	0.498	NS	0.172	NS	0.000191	Protective	0.00368	Protective
(`FAM83H-AS1` + LINC01234 + `LOXL1-AS1` + PWAR5 + TINCR + `TSPEAR-AS2`)	LUSC	-0.328659022112506	0.00045302594554131	3.34387692451532	Overexpression	****	8.3e-56	55.0809219076239	Methylation	Microsatellite instability	0.559	NS	0.616	NS	0.83	NS	0.595	NS
(`FAM83H-AS1` + LINC01234 + PWAR5 + `ROR1-AS1` + TINCR + `TSPEAR-AS2` + UCA1)	LUSC	-0.432386396565694	9.18624604527064e-17	16.0368619265784	Overexpression	****	7.4e-50	49.130768280269	Methylation	Stemness	0.45	NS	0.428	NS	0.943	NS	0.586	NS
(`FEZF1-AS1` + `FOXC2-AS1` + MIAT)	KIRP	0.259357965249444	5.81913452591111e-26	25.2351416027335	Unchanged	ns	0.061	1.21467016498923	Methylation	Stemness	6.31e-16	Risky	1.02e-17	Risky	3.6e-07	Risky	1.29e-15	Risky
(`FEZF1-AS1` + `FOXD2-AS1` + HOTTIP + PRAC2 + RPL13AP20 + `SOX21-AS1`)	KIRC	0.381401158357965	3.34006382480193e-09	8.476245234238	Overexpression	****	1.6e-24	23.7958800173441	Methylation	Tumor mutational burden	2.66e-10	Risky	2.99e-10	Risky	0.812	NS	2.67e-11	Risky
(`FEZF1-AS1` + `HOXA11-AS` + LINC00665 + PRAC2 + SNHG15 + ULK4P2)	LIHC	0.262024098632236	1.69546004118858e-05	4.77071244127121	Overexpression	****	1.3e-26	25.8860566476932	Methylation	Stemness	0.48	NS	0.75	NS	0.143	NS	0.185	NS
(`FEZF1-AS1` + `LAMP5-AS1` + LINC00665)	KICH	0.586261973767366	0.00260170124098183	2.5847425758922	Unchanged	ns	0.34	0.468521082957745	Methylation	Tumor mutational burden	4.98e-05	Risky	3.13e-05	Risky	0.982	NS	5.92e-06	Risky
(`FEZF1-AS1` + `MAGI2-AS3`)	LUAD	0.272887333325835	1.26414088877974e-07	6.89820452114081	Overexpression	****	8.3e-37	36.0809219076239	Methylation	Tumor mutational burden	0.169	NS	0.672	NS	0.723	NS	0.236	NS
(`FEZF1-AS1` + HOTAIRM1 + `HOXA-AS3` + LINC00526 + LINC00662 + `MYLK-AS1` + PRAC2)	STAD	0.376105846188435	0.00798023480903768	2.09798432985615	Overexpression	****	1.1e-67	66.9586073148418	Methylation	Stemness	0.0884	NS	0.105	NS	0.523	NS	0.16	NS
(`FOXC2-AS1` + `FOXD2-AS1` + HAGLR + LINC00665 + `MAGI2-AS3` + PRAC2 + `ZEB2-AS1`)	ESCA	0.358183474757175	8.12986757877283e-06	5.08991652824069	Overexpression	****	3.4e-22	21.4685210829577	Methylation	Stemness	0.804	NS	0.886	NS	0.181	NS	0.912	NS
(`FOXC2-AS1` + `LAMP5-AS1`)	THYM	0.465130910164684	3.57344484828574e-06	5.44691291631082	Overexpression	****	5.9e-23	22.2291479883579	Methylation	Tumor mutational burden	0.0138	Risky	0.0146	Risky			0.00056	Risky
(`FOXC2-AS1` + HOTAIRM1)	THCA	0.319636262487221	0.00975927682319008	2.01058236300281	Underexpression	****	1.8e-09	8.74472749489669	Methylation	Tumor mutational burden	4.02e-07	Risky	0.000187	Risky	1.98e-06	Risky	3.8e-09	Risky
(`FOXC2-AS1` + TINCR)	STAD	0.368666675191386	0.000457550104306494	3.33956134130821	Overexpression	**	0.0074	2.13076828026902	Methylation	Microsatellite instability	0.0111	Protective	0.000557	Protective	0.348	NS	0.00272	Protective
(`FOXC2-AS1` + TINCR)	STAD	0.370097114082643	3.26711434475252e-16	15.4858356655166	Overexpression	**	0.0074	2.13076828026902	Methylation	Stemness	0.0111	Protective	0.000557	Protective	0.348	NS	0.00272	Protective
(`FOXC2-AS1` + TINCR)	STAD	0.308045637872098	4.9333431578614e-08	7.30685867444618	Overexpression	**	0.0074	2.13076828026902	Methylation	Tumor mutational burden	0.0111	Protective	0.000557	Protective	0.348	NS	0.00272	Protective
(`FOXD2-AS1` + `HAS2-AS1` + `LAMP5-AS1` + `MAGI2-AS3` + MIR31HG)	DLBC	0.519190187074525	0.00535049386271559	2.2716061297632	Overexpression	****	2.1e-24	23.6777807052661	Methylation	Tumor mutational burden	0.375	NS	0.115	NS	0.694	NS	0.338	NS
(`FOXD2-AS1` + `LAMP5-AS1` + `LINC-PINT` + LINC00665 + NBAT1 + PRAC2 + SNHG16 + `SOX2-OT`)	LUSC	0.419760346503699	0.00120513599889466	2.91896394044453	Overexpression	****	1e-36	36	Methylation	Stemness	0.602	NS	0.686	NS	0.0766	NS	0.768	NS
(`FOXD2-AS1` + `MAGI2-AS3`)	PAAD	0.4829242318488	0.00381771772417655	2.41819618578113	Overexpression	****	6.3e-49	48.2006594505464	Methylation	Stemness	0.321	NS	0.462	NS	0.127	NS	0.00174	Risky
(`FOXD2-AS1` + HOTTIP + `HOXA11-AS` + LINC00526 + MIAT + `SOX2-OT`)	BLCA	0.336532967416844	4.20175242643905e-11	10.3765695404591	Underexpression	**	0.0013	2.88605664769316	Methylation	Stemness	0.292	NS	0.845	NS	0.15	NS	0.659	NS
(`FOXD2-AS1` + TINCR)	PRAD	0.196117387989081	0.00145772690379219	2.83632383080904	Underexpression	****	3.6e-24	23.4436974992327	Methylation	Microsatellite instability	0.532	NS	0.19	NS	0.54	NS	0.0719	NS
(`FOXP4-AS1` + `SH3PXD2A-AS1` + SNHG6 + `ZNF674-AS1`)	BRCA	-0.23970933186341	4.50560935470181e-09	8.34624646517586	Underexpression	*	0.037	1.43179827593301	Methylation	Microsatellite instability	0.984	NS	0.769	NS	0.31	NS	0.931	NS
(`FOXP4-AS1` + HEIH + NBAT1)	KIRC	0.260201407115882	0.00438971869971921	2.35756330915969	Underexpression	**	0.003	2.52287874528034	Methylation	Microsatellite instability	0.075	NS	0.0902	NS	0.502	NS	0.135	NS
(`FOXP4-AS1` + LINC00511 + `SPRY4-IT1` + `ZEB2-AS1`)	KIRC	0.44819067247851	0.00467133221184491	2.33055924582705	Overexpression	****	1.4e-05	4.85387196432176	Methylation	Stemness	0.369	NS	0.281	NS	0.272	NS	0.606	NS
(`GATA6-AS1` + `SOX2-OT`)	THYM	-0.521231792623763	2.93713027309773e-06	5.5320767904085	Overexpression	****	1.3e-41	40.8860566476932	Methylation	Stemness	0.489	NS	0.237	NS			0.622	NS
(`GATA6-AS1` + `UNC5B-AS1`)	UCEC	-0.375920597073237	5.83792643755215e-19	18.2337413817643	Underexpression	****	4.2e-32	31.3767507096021	Methylation	Stemness	0.183	NS	0.115	NS	0.424	NS	0.299	NS
(`GATA6-AS1` + PRAC2 + `SOX2-OT`)	THYM	0.39936505451385	3.37435864273633e-08	7.47180876042982	Overexpression	****	2.4e-39	38.6197887582884	Methylation	Tumor mutational burden	0.345	NS	0.177	NS			0.335	NS
(`HAND2-AS1` + `HOXA11-AS`)	CESC	0.297197541164001	1.27814097577097e-07	6.89342124193442	Underexpression	****	1.4e-09	8.85387196432176	Methylation	Stemness	0.195	NS	0.307	NS	0.569	NS	0.428	NS
(`HAND2-AS1` + LINC00662)	HNSC	0.280642066257552	1.48169491557131e-05	4.82924120939557	Underexpression	**	0.0014	2.85387196432176	Methylation	Stemness	0.722	NS	0.445	NS	0.268	NS	0.33	NS
(`HAS2-AS1` + `HOXA-AS2` + `HOXA-AS3` + `MAGI2-AS3` + ULK4P2 + `ZEB2-AS1`)	HNSC	0.269897450849521	1.71741705661106e-06	5.7651242281991	Overexpression	***	0.00024	3.61978875828839	Methylation	Stemness	0.397	NS	0.568	NS	0.34	NS	0.662	NS
(`HAS2-AS1` + HEIH + LINC00526 + LINC00662)	ESCA	0.459073259408374	8.17031451108035e-10	9.08776122525489	Overexpression	****	6.3e-09	8.20065945054642	Methylation	Microsatellite instability	0.894	NS	0.414	NS	0.378	NS	0.673	NS
(`HAS2-AS1` + LINC00665 + `ZEB2-AS1`)	KICH	0.582929583853554	0.0326124583003057	1.486616463199	Underexpression	****	1.3e-12	11.8860566476932	Methylation	Stemness	0.000767	Risky	9.81e-05	Risky	0.203	NS	0.000275	Risky
(`HAS2-AS1` + MIAT + MIR31HG)	THYM	0.399955883645073	2.96464030778624e-07	6.52802799094041	Overexpression	****	7.5e-26	25.1249387366083	Methylation	Tumor mutational burden	0.0938	NS	0.133	NS			0.153	NS
(`HNF1A-AS1` + `MAPT-AS1` + MIAT + TINCR)	COAD	0.386976545196019	3.67296358460025e-09	8.43498337742263	Underexpression	****	5.6e-10	9.2518119729938	Methylation	Tumor mutational burden	0.486	NS	0.856	NS	0.518	NS	0.928	NS
