cancer_types	genes	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI	OS_log_rank_chisq	OS_p_val	OS_worst_prognosis_group	DSS_log_rank_chisq	DSS_p_val	DSS_worst_prognosis_group	DFI_log_rank_chisq	DFI_p_val	DFI_worst_prognosis_group	PFI_log_rank_chisq	PFI_p_val	PFI_worst_prognosis_group	immune_cells	cor	padj	Infiltrate_profile	Classification	Microenvironment_score_details
COAD	LINC01124	0.171877171347403	0.0180855388976172	1.74266854596929	Overexpression	****	1.5e-64	63.8239087409443	Mutation	TMB	0.137	NS	0.997	NS	0.998	NS	0.996	NS	2.53087426818683	0.111638346370265	NS	0.349007967338431	0.554675233563995	NS	0.466593374915826	0.494558564114297	NS	0.807195473805561	0.368950710896191	NS	T cell CD8+_CIBERSORT	0.134938920634009	0.699361075669311	anti-tumoral	anti-tumoral	Anti-tumoral: 0.413363216547652 ( T cell CD8+_CIBERSORT(0.134938920634009), T cell CD4+ Th1_XCELL(0.135853517809393), T cell CD4+ memory activated_CIBERSORT(0.14257077810425) ) pro-tumoral: 0.000791226428646 ( Cancer associated fibroblast_XCELL(-0.120925826189456), Macrophage M2_CIBERSORT(0.121717052618102) ) dual: -0.139956476400952 ( T cell CD4+ memory resting_CIBERSORT(-0.139956476400952) )
COAD	LINC01124	0.171877171347403	0.0180855388976172	1.74266854596929	Overexpression	****	1.5e-64	63.8239087409443	Mutation	TMB	0.137	NS	0.997	NS	0.998	NS	0.996	NS	2.53087426818683	0.111638346370265	NS	0.349007967338431	0.554675233563995	NS	0.466593374915826	0.494558564114297	NS	0.807195473805561	0.368950710896191	NS	T cell CD4+ Th1_XCELL	0.135853517809393	0.698545227674595	anti-tumoral	anti-tumoral	Anti-tumoral: 0.413363216547652 ( T cell CD8+_CIBERSORT(0.134938920634009), T cell CD4+ Th1_XCELL(0.135853517809393), T cell CD4+ memory activated_CIBERSORT(0.14257077810425) ) pro-tumoral: 0.000791226428646 ( Cancer associated fibroblast_XCELL(-0.120925826189456), Macrophage M2_CIBERSORT(0.121717052618102) ) dual: -0.139956476400952 ( T cell CD4+ memory resting_CIBERSORT(-0.139956476400952) )
COAD	LINC01124	0.171877171347403	0.0180855388976172	1.74266854596929	Overexpression	****	1.5e-64	63.8239087409443	Mutation	TMB	0.137	NS	0.997	NS	0.998	NS	0.996	NS	2.53087426818683	0.111638346370265	NS	0.349007967338431	0.554675233563995	NS	0.466593374915826	0.494558564114297	NS	0.807195473805561	0.368950710896191	NS	Cancer associated fibroblast_XCELL	-0.120925826189456	1	pro-tumoral	anti-tumoral	Anti-tumoral: 0.413363216547652 ( T cell CD8+_CIBERSORT(0.134938920634009), T cell CD4+ Th1_XCELL(0.135853517809393), T cell CD4+ memory activated_CIBERSORT(0.14257077810425) ) pro-tumoral: 0.000791226428646 ( Cancer associated fibroblast_XCELL(-0.120925826189456), Macrophage M2_CIBERSORT(0.121717052618102) ) dual: -0.139956476400952 ( T cell CD4+ memory resting_CIBERSORT(-0.139956476400952) )
COAD	LINC01124	0.171877171347403	0.0180855388976172	1.74266854596929	Overexpression	****	1.5e-64	63.8239087409443	Mutation	TMB	0.137	NS	0.997	NS	0.998	NS	0.996	NS	2.53087426818683	0.111638346370265	NS	0.349007967338431	0.554675233563995	NS	0.466593374915826	0.494558564114297	NS	0.807195473805561	0.368950710896191	NS	T cell CD4+ memory activated_CIBERSORT	0.14257077810425	0.560114933323035	anti-tumoral	anti-tumoral	Anti-tumoral: 0.413363216547652 ( T cell CD8+_CIBERSORT(0.134938920634009), T cell CD4+ Th1_XCELL(0.135853517809393), T cell CD4+ memory activated_CIBERSORT(0.14257077810425) ) pro-tumoral: 0.000791226428646 ( Cancer associated fibroblast_XCELL(-0.120925826189456), Macrophage M2_CIBERSORT(0.121717052618102) ) dual: -0.139956476400952 ( T cell CD4+ memory resting_CIBERSORT(-0.139956476400952) )
COAD	LINC01124	0.171877171347403	0.0180855388976172	1.74266854596929	Overexpression	****	1.5e-64	63.8239087409443	Mutation	TMB	0.137	NS	0.997	NS	0.998	NS	0.996	NS	2.53087426818683	0.111638346370265	NS	0.349007967338431	0.554675233563995	NS	0.466593374915826	0.494558564114297	NS	0.807195473805561	0.368950710896191	NS	Macrophage M2_CIBERSORT	0.121717052618102	1	pro-tumoral	anti-tumoral	Anti-tumoral: 0.413363216547652 ( T cell CD8+_CIBERSORT(0.134938920634009), T cell CD4+ Th1_XCELL(0.135853517809393), T cell CD4+ memory activated_CIBERSORT(0.14257077810425) ) pro-tumoral: 0.000791226428646 ( Cancer associated fibroblast_XCELL(-0.120925826189456), Macrophage M2_CIBERSORT(0.121717052618102) ) dual: -0.139956476400952 ( T cell CD4+ memory resting_CIBERSORT(-0.139956476400952) )
COAD	NLRP3	0.318288226056342	2.83728295356577e-06	5.54709735118174	Underexpression	**	0.001	3	Mutation	TMB	0.701	NS	0.71	NS	0.283	NS	0.836	NS	0.115287033618346	0.734203388429035	NS	0.112850160080164	0.736922312121876	NS	1.40010816417311	0.236705461273223	NS	0.0310636394289601	0.860098484103746	NS	Macrophage M2_CIBERSORT	-0.133713967520225	0.67986969874731	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.580131612814014 ( Macrophage M2_CIBERSORT(-0.133713967520225), Granulocyte-monocyte progenitor_XCELL(-0.150944706611258), Hematopoietic stem cell_XCELL(-0.162734094660135), Endothelial cell_XCELL(-0.132738844022396) ) dual: 0.481634977987008 ( T cell follicular helper_CIBERSORT(0.148447768363167), B cell naive_CIBERSORT(0.144027355989727), Class-switched memory B cell_XCELL(0.189159853634114) )
COAD	NLRP3	0.318288226056342	2.83728295356577e-06	5.54709735118174	Underexpression	**	0.001	3	Mutation	TMB	0.701	NS	0.71	NS	0.283	NS	0.836	NS	0.115287033618346	0.734203388429035	NS	0.112850160080164	0.736922312121876	NS	1.40010816417311	0.236705461273223	NS	0.0310636394289601	0.860098484103746	NS	Granulocyte-monocyte progenitor_XCELL	-0.150944706611258	0.356362459846293	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.580131612814014 ( Macrophage M2_CIBERSORT(-0.133713967520225), Granulocyte-monocyte progenitor_XCELL(-0.150944706611258), Hematopoietic stem cell_XCELL(-0.162734094660135), Endothelial cell_XCELL(-0.132738844022396) ) dual: 0.481634977987008 ( T cell follicular helper_CIBERSORT(0.148447768363167), B cell naive_CIBERSORT(0.144027355989727), Class-switched memory B cell_XCELL(0.189159853634114) )
COAD	NLRP3	0.318288226056342	2.83728295356577e-06	5.54709735118174	Underexpression	**	0.001	3	Mutation	TMB	0.701	NS	0.71	NS	0.283	NS	0.836	NS	0.115287033618346	0.734203388429035	NS	0.112850160080164	0.736922312121876	NS	1.40010816417311	0.236705461273223	NS	0.0310636394289601	0.860098484103746	NS	T cell follicular helper_CIBERSORT	0.148447768363167	0.385154675112395	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.580131612814014 ( Macrophage M2_CIBERSORT(-0.133713967520225), Granulocyte-monocyte progenitor_XCELL(-0.150944706611258), Hematopoietic stem cell_XCELL(-0.162734094660135), Endothelial cell_XCELL(-0.132738844022396) ) dual: 0.481634977987008 ( T cell follicular helper_CIBERSORT(0.148447768363167), B cell naive_CIBERSORT(0.144027355989727), Class-switched memory B cell_XCELL(0.189159853634114) )
COAD	NLRP3	0.318288226056342	2.83728295356577e-06	5.54709735118174	Underexpression	**	0.001	3	Mutation	TMB	0.701	NS	0.71	NS	0.283	NS	0.836	NS	0.115287033618346	0.734203388429035	NS	0.112850160080164	0.736922312121876	NS	1.40010816417311	0.236705461273223	NS	0.0310636394289601	0.860098484103746	NS	B cell naive_CIBERSORT	0.144027355989727	0.452507334606444	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.580131612814014 ( Macrophage M2_CIBERSORT(-0.133713967520225), Granulocyte-monocyte progenitor_XCELL(-0.150944706611258), Hematopoietic stem cell_XCELL(-0.162734094660135), Endothelial cell_XCELL(-0.132738844022396) ) dual: 0.481634977987008 ( T cell follicular helper_CIBERSORT(0.148447768363167), B cell naive_CIBERSORT(0.144027355989727), Class-switched memory B cell_XCELL(0.189159853634114) )
COAD	NLRP3	0.318288226056342	2.83728295356577e-06	5.54709735118174	Underexpression	**	0.001	3	Mutation	TMB	0.701	NS	0.71	NS	0.283	NS	0.836	NS	0.115287033618346	0.734203388429035	NS	0.112850160080164	0.736922312121876	NS	1.40010816417311	0.236705461273223	NS	0.0310636394289601	0.860098484103746	NS	Hematopoietic stem cell_XCELL	-0.162734094660135	0.209579657045568	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.580131612814014 ( Macrophage M2_CIBERSORT(-0.133713967520225), Granulocyte-monocyte progenitor_XCELL(-0.150944706611258), Hematopoietic stem cell_XCELL(-0.162734094660135), Endothelial cell_XCELL(-0.132738844022396) ) dual: 0.481634977987008 ( T cell follicular helper_CIBERSORT(0.148447768363167), B cell naive_CIBERSORT(0.144027355989727), Class-switched memory B cell_XCELL(0.189159853634114) )
COAD	NLRP3	0.318288226056342	2.83728295356577e-06	5.54709735118174	Underexpression	**	0.001	3	Mutation	TMB	0.701	NS	0.71	NS	0.283	NS	0.836	NS	0.115287033618346	0.734203388429035	NS	0.112850160080164	0.736922312121876	NS	1.40010816417311	0.236705461273223	NS	0.0310636394289601	0.860098484103746	NS	Endothelial cell_XCELL	-0.132738844022396	0.67986969874731	pro-tumoral	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.580131612814014 ( Macrophage M2_CIBERSORT(-0.133713967520225), Granulocyte-monocyte progenitor_XCELL(-0.150944706611258), Hematopoietic stem cell_XCELL(-0.162734094660135), Endothelial cell_XCELL(-0.132738844022396) ) dual: 0.481634977987008 ( T cell follicular helper_CIBERSORT(0.148447768363167), B cell naive_CIBERSORT(0.144027355989727), Class-switched memory B cell_XCELL(0.189159853634114) )
COAD	NLRP3	0.318288226056342	2.83728295356577e-06	5.54709735118174	Underexpression	**	0.001	3	Mutation	TMB	0.701	NS	0.71	NS	0.283	NS	0.836	NS	0.115287033618346	0.734203388429035	NS	0.112850160080164	0.736922312121876	NS	1.40010816417311	0.236705461273223	NS	0.0310636394289601	0.860098484103746	NS	Class-switched memory B cell_XCELL	0.189159853634114	0.0531300133893726	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: -0.580131612814014 ( Macrophage M2_CIBERSORT(-0.133713967520225), Granulocyte-monocyte progenitor_XCELL(-0.150944706611258), Hematopoietic stem cell_XCELL(-0.162734094660135), Endothelial cell_XCELL(-0.132738844022396) ) dual: 0.481634977987008 ( T cell follicular helper_CIBERSORT(0.148447768363167), B cell naive_CIBERSORT(0.144027355989727), Class-switched memory B cell_XCELL(0.189159853634114) )
COAD	PTGS2	0.415310807424314	0.000214479235593906	3.6686147468522	Underexpression	****	1e-08	8	Mutation	TMB	0.264	NS	0.878	NS	0.998	NS	0.368	NS	1.39010626353817	0.238387155084312	NS	0.0158912155949321	0.899684141361529	NS	0.36961879113388	0.543212132969702	NS	0.853265837367797	0.355630087006305	NS	NK cell activated_CIBERSORT	0.131151049149033	0.914375285112385	anti-tumoral	anti-tumoral	Anti-tumoral: 0.131151049149033 ( NK cell activated_CIBERSORT(0.131151049149033) ) pro-tumoral: 0.124793255303764 ( T cell CD4+ Th2_XCELL(0.124793255303764) ) dual: 0 (  )
COAD	PTGS2	0.415310807424314	0.000214479235593906	3.6686147468522	Underexpression	****	1e-08	8	Mutation	TMB	0.264	NS	0.878	NS	0.998	NS	0.368	NS	1.39010626353817	0.238387155084312	NS	0.0158912155949321	0.899684141361529	NS	0.36961879113388	0.543212132969702	NS	0.853265837367797	0.355630087006305	NS	T cell CD4+ Th2_XCELL	0.124793255303764	1	pro-tumoral	anti-tumoral	Anti-tumoral: 0.131151049149033 ( NK cell activated_CIBERSORT(0.131151049149033) ) pro-tumoral: 0.124793255303764 ( T cell CD4+ Th2_XCELL(0.124793255303764) ) dual: 0 (  )
COAD	ROBO2	0.335987957703222	1.02083287649167e-05	4.99104535170187	Overexpression	****	4.5e-31	30.3467874862247	Mutation	TMB	0.776	NS	0.86	NS	0.148	NS	0.657	NS	0.0456916762810634	0.830737249839085	NS	0.0134024606889329	0.907835621996943	NS	2.53020481192194	0.111685718841143	NS	0.234129618555798	0.628478541921073	NS	T cell CD4+ Th2_XCELL	0.168872519473681	0.148227350245181	pro-tumoral	anti-tumoral	Anti-tumoral: 0.365974978256821 ( T cell CD4+ Th1_XCELL(0.161071113384109), NK cell activated_CIBERSORT(0.204903864872712) ) pro-tumoral: 0.168872519473681 ( T cell CD4+ Th2_XCELL(0.168872519473681) ) dual: 0.128139936951463 ( T cell gamma delta_CIBERSORT(0.285865359553112), T cell CD4+ memory resting_CIBERSORT(-0.157725422601649) )
COAD	ROBO2	0.335987957703222	1.02083287649167e-05	4.99104535170187	Overexpression	****	4.5e-31	30.3467874862247	Mutation	TMB	0.776	NS	0.86	NS	0.148	NS	0.657	NS	0.0456916762810634	0.830737249839085	NS	0.0134024606889329	0.907835621996943	NS	2.53020481192194	0.111685718841143	NS	0.234129618555798	0.628478541921073	NS	T cell CD4+ Th1_XCELL	0.161071113384109	0.211291416061352	anti-tumoral	anti-tumoral	Anti-tumoral: 0.365974978256821 ( T cell CD4+ Th1_XCELL(0.161071113384109), NK cell activated_CIBERSORT(0.204903864872712) ) pro-tumoral: 0.168872519473681 ( T cell CD4+ Th2_XCELL(0.168872519473681) ) dual: 0.128139936951463 ( T cell gamma delta_CIBERSORT(0.285865359553112), T cell CD4+ memory resting_CIBERSORT(-0.157725422601649) )
COAD	ROBO2	0.335987957703222	1.02083287649167e-05	4.99104535170187	Overexpression	****	4.5e-31	30.3467874862247	Mutation	TMB	0.776	NS	0.86	NS	0.148	NS	0.657	NS	0.0456916762810634	0.830737249839085	NS	0.0134024606889329	0.907835621996943	NS	2.53020481192194	0.111685718841143	NS	0.234129618555798	0.628478541921073	NS	NK cell activated_CIBERSORT	0.204903864872712	0.0202247363608342	anti-tumoral	anti-tumoral	Anti-tumoral: 0.365974978256821 ( T cell CD4+ Th1_XCELL(0.161071113384109), NK cell activated_CIBERSORT(0.204903864872712) ) pro-tumoral: 0.168872519473681 ( T cell CD4+ Th2_XCELL(0.168872519473681) ) dual: 0.128139936951463 ( T cell gamma delta_CIBERSORT(0.285865359553112), T cell CD4+ memory resting_CIBERSORT(-0.157725422601649) )
COAD	ROBO2	0.335987957703222	1.02083287649167e-05	4.99104535170187	Overexpression	****	4.5e-31	30.3467874862247	Mutation	TMB	0.776	NS	0.86	NS	0.148	NS	0.657	NS	0.0456916762810634	0.830737249839085	NS	0.0134024606889329	0.907835621996943	NS	2.53020481192194	0.111685718841143	NS	0.234129618555798	0.628478541921073	NS	T cell gamma delta_CIBERSORT	0.285865359553112	5.4349258401769e-05	dual	anti-tumoral	Anti-tumoral: 0.365974978256821 ( T cell CD4+ Th1_XCELL(0.161071113384109), NK cell activated_CIBERSORT(0.204903864872712) ) pro-tumoral: 0.168872519473681 ( T cell CD4+ Th2_XCELL(0.168872519473681) ) dual: 0.128139936951463 ( T cell gamma delta_CIBERSORT(0.285865359553112), T cell CD4+ memory resting_CIBERSORT(-0.157725422601649) )
COAD	ROBO2	0.335987957703222	1.02083287649167e-05	4.99104535170187	Overexpression	****	4.5e-31	30.3467874862247	Mutation	TMB	0.776	NS	0.86	NS	0.148	NS	0.657	NS	0.0456916762810634	0.830737249839085	NS	0.0134024606889329	0.907835621996943	NS	2.53020481192194	0.111685718841143	NS	0.234129618555798	0.628478541921073	NS	T cell CD4+ memory resting_CIBERSORT	-0.157725422601649	0.239187438264828	dual	anti-tumoral	Anti-tumoral: 0.365974978256821 ( T cell CD4+ Th1_XCELL(0.161071113384109), NK cell activated_CIBERSORT(0.204903864872712) ) pro-tumoral: 0.168872519473681 ( T cell CD4+ Th2_XCELL(0.168872519473681) ) dual: 0.128139936951463 ( T cell gamma delta_CIBERSORT(0.285865359553112), T cell CD4+ memory resting_CIBERSORT(-0.157725422601649) )
COAD	TCTN2	0.234732780985529	3.56368839411322e-36	35.4481002773157	Unchanged	ns	0.32	0.494850021680094	Mutation	TMB	0.785	NS	0.997	NS	0.998	NS	0.473	NS	0.0595776834863901	0.807164678169151	NS	1.23812941974712	0.265831865020507	NS	0.514263675272189	0.473298945881533	NS	0.526906811995804	0.467910210831426	NS	Neutrophil_CIBERSORT	0.168757887300896	0.16014633690134	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: -0.079142033344557 ( Neutrophil_CIBERSORT(0.168757887300896), B cell plasma_CIBERSORT(-0.120772448268099), Class-switched memory B cell_XCELL(-0.127127472377354) )
COAD	TCTN2	0.234732780985529	3.56368839411322e-36	35.4481002773157	Unchanged	ns	0.32	0.494850021680094	Mutation	TMB	0.785	NS	0.997	NS	0.998	NS	0.473	NS	0.0595776834863901	0.807164678169151	NS	1.23812941974712	0.265831865020507	NS	0.514263675272189	0.473298945881533	NS	0.526906811995804	0.467910210831426	NS	B cell plasma_CIBERSORT	-0.120772448268099	1	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: -0.079142033344557 ( Neutrophil_CIBERSORT(0.168757887300896), B cell plasma_CIBERSORT(-0.120772448268099), Class-switched memory B cell_XCELL(-0.127127472377354) )
COAD	TCTN2	0.234732780985529	3.56368839411322e-36	35.4481002773157	Unchanged	ns	0.32	0.494850021680094	Mutation	TMB	0.785	NS	0.997	NS	0.998	NS	0.473	NS	0.0595776834863901	0.807164678169151	NS	1.23812941974712	0.265831865020507	NS	0.514263675272189	0.473298945881533	NS	0.526906811995804	0.467910210831426	NS	Class-switched memory B cell_XCELL	-0.127127472377354	1	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: -0.079142033344557 ( Neutrophil_CIBERSORT(0.168757887300896), B cell plasma_CIBERSORT(-0.120772448268099), Class-switched memory B cell_XCELL(-0.127127472377354) )
COAD	YWHAE	0.638974999722659	1.50900811181304e-29	28.8213084256279	Overexpression	****	4.1e-74	73.3872161432803	Mutation	TMB	0.996	NS	0.997	NS	0.998	NS	0.996	NS	0.115219712817766	0.734278068645522	NS	0.0698458110221638	0.791561411346218	NS	0.0648147028773021	0.799041854681987	NS	0.164866585959643	0.684714925326407	NS	Mast cell activated_CIBERSORT	0.14967990033898	0.405891028290093	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.279537479282654 ( Mast cell activated_CIBERSORT(0.14967990033898), B cell memory_CIBERSORT(0.129857578943674) )
COAD	YWHAE	0.638974999722659	1.50900811181304e-29	28.8213084256279	Overexpression	****	4.1e-74	73.3872161432803	Mutation	TMB	0.996	NS	0.997	NS	0.998	NS	0.996	NS	0.115219712817766	0.734278068645522	NS	0.0698458110221638	0.791561411346218	NS	0.0648147028773021	0.799041854681987	NS	0.164866585959643	0.684714925326407	NS	B cell memory_CIBERSORT	0.129857578943674	0.931288757532296	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.279537479282654 ( Mast cell activated_CIBERSORT(0.14967990033898), B cell memory_CIBERSORT(0.129857578943674) )
COAD	ZNF800	0.236957866722472	0.00192754928990868	2.71499450766785	Overexpression	****	9.6e-26	25.0177287669604	Mutation	TMB	0.323	NS	0.762	NS	0.918	NS	0.282	NS	1.01166865779524	0.314503411895317	NS	0.0765320745601825	0.782053237110392	NS	0.00425462570174563	0.947992872348908	NS	1.25716477763354	0.262188442547438	NS	T cell CD4+ Th2_XCELL	0.124485969963306	1	pro-tumoral	pro-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: 0.124485969963306 ( T cell CD4+ Th2_XCELL(0.124485969963306) ) dual: -0.13648491907333 ( Macrophage M0_CIBERSORT(-0.13648491907333) )
COAD	ZNF800	0.236957866722472	0.00192754928990868	2.71499450766785	Overexpression	****	9.6e-26	25.0177287669604	Mutation	TMB	0.323	NS	0.762	NS	0.918	NS	0.282	NS	1.01166865779524	0.314503411895317	NS	0.0765320745601825	0.782053237110392	NS	0.00425462570174563	0.947992872348908	NS	1.25716477763354	0.262188442547438	NS	Macrophage M0_CIBERSORT	-0.13648491907333	0.730313722206731	dual	pro-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: 0.124485969963306 ( T cell CD4+ Th2_XCELL(0.124485969963306) ) dual: -0.13648491907333 ( Macrophage M0_CIBERSORT(-0.13648491907333) )
DLBC	DPY19L2P2	0.584618528446495	0.00101439242515629	2.99379400248788	Overexpression	****	8.5e-08	7.07058107428571	Mutation	TMB	0.999	NS	0.999	NS		""	0.999	NS	0.187272792493731	0.665196208119396	NS	0.0770368804818767	0.781353838330669	NS			""	0.229355779980293	0.632001919847721	NS	Myeloid dendritic cell activated_CIBERSORT	0.3901202177251	0.492601588059324	anti-tumoral	anti-tumoral	Anti-tumoral: 0.3901202177251 ( Myeloid dendritic cell activated_CIBERSORT(0.3901202177251) ) pro-tumoral: 0 (  ) dual: 0 (  )
DLBC	PSEN1	0.617168781358017	2.39078830870081e-05	4.62145887659573	Unchanged	ns	0.082	1.08618614761628	Mutation	TMB	0.999	NS	0.999	NS	1	NS	0.999	NS	0.389381899903966	0.532624480392945	NS	0.160255001099142	0.688921851979625	NS	0.0769230769230769	0.781511294998714	NS	0.477569672014799	0.489525222476893	NS	Macrophage M0_CIBERSORT	0.324828487829675	1	dual	dual	Anti-tumoral: 0 (  ) pro-tumoral: 0 (  ) dual: 0.324828487829675 ( Macrophage M0_CIBERSORT(0.324828487829675) )
DLBC	PTGS2	0.584618528446495	1.21935372411221e-15	14.9138702909805	Underexpression	****	9.8e-07	6.0087739243075	Mutation	TMB	0.999	NS	0.999	NS		""	0.999	NS	0.187272792493731	0.665196208119396	NS	0.0770368804818767	0.781353838330669	NS			""	0.229355779980293	0.632001919847721	NS	Myeloid dendritic cell activated_CIBERSORT	0.3901202177251	0.492601588059324	anti-tumoral	anti-tumoral	Anti-tumoral: 0.3901202177251 ( Myeloid dendritic cell activated_CIBERSORT(0.3901202177251) ) pro-tumoral: 0 (  ) dual: 0 (  )
ESCA	POU3F3	0.384202499935413	0.00810567779865792	2.09121066349169	Underexpression	****	1.2e-06	5.92081875395237	Mutation	TMB	0.44	NS	0.997	NS	0.998	NS	0.996	NS	0.628851001970914	0.4277770873513	NS	0.275309327030748	0.599792262819844	NS	0.256047586217776	0.612848612599499	NS	0.757298713182651	0.384175207706144	NS	T cell CD4+ memory activated_CIBERSORT	0.191185115756963	0.294154396664125	anti-tumoral	anti-tumoral	Anti-tumoral: 0.191185115756963 ( T cell CD4+ memory activated_CIBERSORT(0.191185115756963) ) pro-tumoral: 0 (  ) dual: 0 (  )
ESCA	ROBO2	0.270302100494686	1.31074320897987e-30	29.8824823837079	Overexpression	****	2.1e-12	11.6777807052661	Mutation	TMB	0.231	NS	0.426	NS	0.997	NS	0.733	NS	1.47715867158136	0.224219604165653	NS	0.645442031587711	0.421747001477778	NS	0.915531559586551	0.338650980625054	NS	0.116778355148268	0.732555235862858	NS	T cell CD4+ Th2_XCELL	-0.158234091398134	0.948568351600999	pro-tumoral	pro-tumoral	Anti-tumoral: 0 (  ) pro-tumoral: 0.02582618491408 ( T cell CD4+ Th2_XCELL(-0.158234091398134), T cell regulatory (Tregs)_CIBERSORT(0.184060276312214) ) dual: 0 (  )
