genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var
MIR497HG	STAD	0.187794357080277	0.0392030412327257	1.40668024064897	Underexpression	****	5.3e-35	34.2757241303992	CNV	MSI
MIR503HG	KIRP	-0.227997007600141	0.00681453808612249	2.16656357687214	Underexpression	****	4.5e-24	23.3467874862247	CNV	MSI
MIR503HG	KIRC	-0.186502457159049	0.00257911437692634	2.58852939761913	Underexpression	**	0.0037	2.43179827593301	CNV	MSI
MIR503HG	PCPG	-0.276104437643194	0.00935609220817958	2.02890550668907	Unchanged	ns	0.067	1.17392519729917	CNV	MSI
MIR600HG	KIRP	-0.299248858702601	6.99962231874151e-06	5.15492539274454	Underexpression	****	6e-06	5.22184874961636	CNV	MSI
MT1DP	PRAD	-0.141435307025206	0.0399115684038329	1.39890120542203	Overexpression	*	0.012	1.92081875395238	CNV	MSI
MT1JP	PRAD	-0.141435307025206	0.0399115684038329	1.39890120542203	Underexpression	****	1.2e-08	7.92081875395237	CNV	MSI
NBPF4	KIRP	-0.328461423316082	0.00074952046036303	3.12521650731006	Unchanged	ns	0.46	0.337242168318426	CNV	MSI
NBPF4	KIRC	-0.213686900033544	3.71608303339711e-07	6.42991459054941	Underexpression	****	4.7e-06	5.32790214206428	CNV	MSI
NEAT1	PAAD	-0.273192103574835	0.00922463039384172	2.03505102583348	Underexpression	****	1.4e-41	40.8538719643218	CNV	MSI
NLRP3	PAAD	-0.282423183823953	0.00571117137377199	2.24327480786765	Overexpression	****	2.1e-43	42.6777807052661	CNV	MSI
OR3A4P	COAD	0.317497381398891	6.83073163108576e-05	4.16553277709062	Unchanged	ns	0.066	1.18045606445813	CNV	MSI
OR3A4P	PAAD	0.261036929852242	0.0161768504657744	1.79110602898331	Unchanged	ns	0.43	0.366531544420413	CNV	MSI
OR3A4P	STAD	0.186173194809082	0.0429898642802113	1.36663392595646	Underexpression	*	0.038	1.42021640338319	CNV	MSI
PART1	KIRP	0.18545100520564	0.039998209535862	1.39795944882451	Underexpression	****	6.5e-29	28.1870866433571	CNV	MSI
PART1	PAAD	0.242754783960565	0.0381983635216819	1.41795524255235	Overexpression	****	2.6e-28	27.5850266520292	CNV	MSI
PART1	LUAD	-0.163813312657426	0.00797944939488979	2.09802707519201	Underexpression	**	0.0056	2.2518119729938	CNV	MSI
PART1	BRCA	-0.10231234174838	0.0381983635216819	1.41795524255235	Underexpression	*	0.018	1.74472749489669	CNV	MSI
PCA3	KIRP	-0.280197654813727	4.02133009008138e-05	4.39563027645764	Underexpression	***	0.00068	3.16749108729376	CNV	MSI
PCAT7	KIRP	-0.280197654813727	4.02133009008138e-05	4.39563027645764	Unchanged	ns	0.79	0.102372908709559	CNV	MSI
PCGEM1	THCA	-0.143822400012173	0.0355681825817488	1.44893832528042	Underexpression	***	0.00066	3.18045606445813	CNV	MSI
PCNAP1	KIRP	-0.235060448174272	0.00154687681792338	2.81054426899369	Unchanged	ns	0.082	1.08618614761628	CNV	MSI
PCNAP1	STAD	0.188391938213291	0.0396899368374444	1.40131959222842	Underexpression	****	7e-06	5.15490195998574	CNV	MSI
PEG10	COAD	-0.256341708627303	0.00427687707112344	2.36887323234782	Underexpression	****	2.4e-65	64.6197887582884	CNV	MSI
POM121L9P	KIRP	-0.259874604425161	0.000226129500541101	3.64564277650265	Underexpression	****	6e-10	9.22184874961636	CNV	MSI
POM121L9P	PCPG	-0.25179308782953	0.0311445161492469	1.50661841179078	Underexpression	*	0.016	1.79588001734408	CNV	MSI
POU3F3	THCA	-0.146597273538454	0.0287150255982245	1.54189079222758	Underexpression	****	1e-56	56	CNV	MSI
PSEN1	KIRP	-0.333945456476001	2.06641465368135e-07	6.68478252708717	Overexpression	***	0.00012	3.92081875395238	CNV	MSI
PTCSC3	KIRP	-0.277900491348904	4.92270964626053e-05	4.30779577924768	Underexpression	****	2.8e-15	14.5528419686578	CNV	MSI
PTCSC3	LUAD	0.151431986375463	0.0209855029343856	1.67808061811267	Overexpression	****	1.3e-09	8.88605664769316	CNV	MSI
PTENP1	KIRP	-0.383660150465508	5.83716300500977e-10	9.23379817868096	Unchanged	ns	0.086	1.06550154875643	CNV	MSI
PTENP1	THCA	-0.144249298308753	0.0329276541943962	1.48243920784618	Overexpression	****	1.3e-42	41.8860566476932	CNV	MSI
PWRN1	KIRP	-0.33038380950995	0.0472859631217801	1.32526776081581	Underexpression	****	2.6e-14	13.5850266520292	CNV	MSI
PWRN1	COAD	0.211641286541278	3.02910568842318e-07	6.51868557344884	Underexpression	****	4.5e-89	88.3467874862247	CNV	MSI
PWRN2	KIRP	-0.33038380950995	0.0472859631217801	1.32526776081581	Underexpression	**	0.0028	2.55284196865778	CNV	MSI
PWRN2	COAD	0.211641286541278	3.02910568842318e-07	6.51868557344884	Underexpression	****	9.2e-05	4.03621217265444	CNV	MSI
RAET1K	KIRP	-0.328863167424464	3.56110378418974e-07	6.44841536913841	Overexpression	*	0.018	1.74472749489669	CNV	MSI
RC3H2	KIRP	-0.299248858702601	6.99962231874151e-06	5.15492539274454	Underexpression	****	1.6e-05	4.79588001734407	CNV	MSI
RMRP	KIRP	-0.266007488568372	0.0176508269859739	1.75323494200243	Overexpression	****	1.3e-07	6.88605664769316	CNV	MSI
RMRP	THCA	-0.144249298308753	0.000136275998407557	3.86558062748919	Unchanged	ns	0.38	0.42021640338319	CNV	MSI
RMRP	ACC	0.378880881508234	0.0314309426401055	1.50264259393446	Overexpression	****	1.9e-11	10.7212463990472	CNV	MSI
RNU12	KIRP	-0.224297216043081	0.00334998229911798	2.47495748771411	Unchanged	ns	0.98	0.00877392430750515	CNV	MSI
ROBO2	BRCA	-0.104802590436763	0.0355621969472477	1.44901141720142	Overexpression	****	2.8e-07	6.55284196865778	CNV	MSI
RP9P	COAD	-0.328920956377723	2.82771236293434e-05	4.54856476939552	Underexpression	***	0.00019	3.72124639904717	CNV	MSI
RPPH1	KIRP	-0.259469575050489	0.000233717179354953	3.63130936366748	Unchanged	ns	0.27	0.568636235841013	CNV	MSI
SCAMP1	PAAD	0.243537448242184	0.0106630051997491	1.9721203790117	Overexpression	****	1.1e-51	50.9586073148418	CNV	MSI
SCAMP1	STAD	0.18439678993755	0.00466898796431286	2.33077724558927	Overexpression	****	2.8e-46	45.5528419686578	CNV	MSI
SCAMP1	LUAD	-0.170031974721877	0.035189811809061	1.45358305571397	Overexpression	****	2.6e-52	51.5850266520292	CNV	MSI
SCAMP1	BRCA	-0.11543377099982	0.0452573725543578	1.3443106628927	Overexpression	****	2.8e-29	28.5528419686578	CNV	MSI
SCARNA2	KIRP	-0.329469740802886	0.00169489636020645	2.7708568529574	Unchanged	ns	0.3	0.522878745280338	CNV	MSI
SCARNA2	KIRC	-0.20405267497783	3.33887719012504e-07	6.47639955477968	Overexpression	*	0.024	1.61978875828839	CNV	MSI
SCARNA2	PCPG	-0.243870426296165	0.042342222540906	1.3732263496251	Unchanged	ns	0.2	0.698970004336019	CNV	MSI
SDHAP1	KIRC	0.17153554604777	0.0158511202834547	1.79994003844754	Overexpression	****	2.9e-06	5.53760200210104	CNV	MSI
SDHAP1	BLCA	0.177814757601304	0.0203079361158663	1.69233421145664	Unchanged	ns	0.53	0.275724130399211	CNV	MSI
SFTA3	KIRP	-0.277900491348904	4.92270964626053e-05	4.30779577924768	Underexpression	**	0.0087	2.06048074738138	CNV	MSI
SFTA3	LUAD	0.153649525377453	0.0176032158704273	1.75440798518584	Unchanged	ns	0.68	0.167491087293764	CNV	MSI
SLC25A15	KIRP	-0.215928256887358	0.00855551180773151	2.06775400498612	Underexpression	****	1.7e-05	4.76955107862173	CNV	MSI
SLC25A15	COAD	-0.243724779028452	0.00595833433579805	2.22487513117832	Overexpression	****	7.3e-96	95.1366771398795	CNV	MSI
SNHG1	PAAD	-0.237875637465789	0.0497064401791536	1.30358733856909	Underexpression	**	0.0054	2.26760624017703	CNV	MSI
SNHG10	KIRP	-0.225101962601936	0.00316590184027445	2.49950255469414	Underexpression	***	0.00043	3.36653154442041	CNV	MSI
SNHG11	COAD	-0.359321653095341	2.2580744774159e-06	5.64626173796582	Overexpression	****	3.2e-07	6.49485002168009	CNV	MSI
SNHG11	PAAD	0.2736732891295	0.0413453177490929	1.38357366605993	Overexpression	****	1.4e-42	41.8538719643218	CNV	MSI
SNHG11	STAD	-0.295294107442198	0.00821797816957129	2.0852350167426	Unchanged	ns	0.059	1.22914798835786	CNV	MSI
SNHG11	LUAD	0.141299307844406	1.56122679319108e-05	4.80653400412715	Unchanged	ns	0.089	1.05060999335509	CNV	MSI
SNHG12	KIRP	-0.376548710654791	0.0308907225674136	1.51017193296205	Overexpression	***	0.001	3	CNV	MSI
SNHG12	COAD	0.219151204796523	0.00938943188327676	2.02736068434967	Underexpression	****	8.3e-36	35.0809219076239	CNV	MSI
SNHG12	KIRC	-0.182229561821347	1.43941102009708e-09	8.84181517668741	Overexpression	****	1.7e-23	22.7695510786217	CNV	MSI
SNHG12	LUSC	-0.155056676070782	0.0378830901436239	1.42155460259412	Underexpression	****	2e-70	69.698970004336	CNV	MSI
SNHG14	KIRP	-0.33038380950995	0.0417466417127469	1.37937845537283	Underexpression	****	4.7e-10	9.32790214206428	CNV	MSI
SNHG14	COAD	0.214136212242428	3.02910568842318e-07	6.51868557344884	Underexpression	****	2.2e-70	69.6575773191778	CNV	MSI
SNHG15	COAD	-0.316175122479911	7.54739846642009e-05	4.12220272073879	Overexpression	****	3.8e-55	54.4202164033832	CNV	MSI
SNHG16	LUAD	0.18004933878832	0.0018922921865499	2.7230118038703	Overexpression	***	0.00012	3.92081875395238	CNV	MSI
SNHG17	COAD	-0.359321653095341	2.2580744774159e-06	5.64626173796582	Overexpression	****	1.4e-53	52.8538719643218	CNV	MSI
SNHG17	PAAD	0.2736732891295	0.038198014755426	1.41795920785186	Overexpression	****	7.1e-34	33.1487416512809	CNV	MSI
SNHG17	STAD	-0.295294107442198	0.00821797816957129	2.0852350167426	Overexpression	****	5.5e-31	30.2596373105058	CNV	MSI
SNHG17	LUAD	0.142366401857223	1.56122679319108e-05	4.80653400412715	Unchanged	ns	0.091	1.04095860767891	CNV	MSI
SNHG3	KIRP	-0.376548710654791	0.0356869311018398	1.4474907975989	Unchanged	ns	0.24	0.619788758288394	CNV	MSI
SNHG3	COAD	0.216322382973291	0.00938943188327676	2.02736068434967	Unchanged	ns	0.2	0.698970004336019	CNV	MSI
SNHG3	KIRC	-0.182229561821347	1.43941102009708e-09	8.84181517668741	Overexpression	*	0.037	1.43179827593301	CNV	MSI
SNHG3	LUSC	-0.155056676070782	0.0378830901436239	1.42155460259412	Underexpression	****	3.5e-35	34.4559319556497	CNV	MSI
SNHG5	KIRP	-0.273450003962275	7.24658992817912e-05	4.13986631394981	Overexpression	**	0.0029	2.53760200210104	CNV	MSI
SNHG7	KIRP	-0.308004351411362	3.00106086838554e-06	5.52272519599938	Unchanged	ns	0.41	0.387216143280265	CNV	MSI
SNHG8	KIRP	-0.241250407734444	0.000975527677597933	3.01076040432427	Underexpression	*	0.016	1.79588001734408	CNV	MSI
SNORD3A	COAD	0.282602787680274	0.000813506185277133	3.0896391406724	Overexpression	****	7.2e-08	7.14266750356873	CNV	MSI
TCL6	KIRP	-0.225101962601936	0.00316590184027445	2.49950255469414	Underexpression	****	2.8e-24	23.5528419686578	CNV	MSI
TDRG1	KIRP	-0.322045099599479	7.27699205095518e-07	6.13804809948121	Underexpression	**	0.0018	2.74472749489669	CNV	MSI
TDRG1	LIHC	0.175333500764065	0.0183605287906808	1.73611481509732	Underexpression	**	0.0025	2.60205999132796	CNV	MSI
TERC	KIRC	0.170154863745913	0.0233800558482368	1.63115445576819	Underexpression	****	5.3e-05	4.27572413039921	CNV	MSI
TEX41	THCA	-0.142971826355462	0.0164869412519467	1.78285990958406	Underexpression	****	6.1e-88	87.2146701649892	CNV	MSI
TEX41	LIHC	-0.177502444801485	0.0363017665975585	1.44007223984259	Overexpression	****	3.1e-15	14.5086383061657	CNV	MSI
TINCR	GBM	-0.258339177043348	0.0377695625385217	1.42285804530767	Underexpression	****	2.2e-27	26.6575773191778	CNV	MSI
TMEM105	LUAD	0.157004769967575	0.0140433982978391	1.85252778654977	Overexpression	****	1.9e-76	75.7212463990472	CNV	MSI
TP53TG1	COAD	-0.249889524035279	0.00626675090515524	2.20295756757329	Underexpression	****	4.4e-07	6.35654732351381	CNV	MSI
TPTEP1	KIRP	-0.287707275650415	2.04968712992707e-05	4.68831242583014	Unchanged	ns	0.53	0.275724130399211	CNV	MSI
TSIX	KIRP	-0.223741020726572	0.00178437300217103	2.74851435632083	Unchanged	ns	0.78	0.10790539730952	CNV	MSI
TSIX	KIRC	-0.203968148370303	0.00333158023049802	2.47734972367064	Underexpression	**	0.002	2.69897000433602	CNV	MSI
TSIX	PCPG	-0.275375132969324	0.00970165044095848	2.01315437744215	Unchanged	ns	0.41	0.387216143280265	CNV	MSI
TUG1	KIRP	-0.256521383722901	0.000296695664128683	3.52768880035908	Unchanged	ns	0.34	0.468521082957745	CNV	MSI
TUG1	PCPG	-0.257324854491821	0.0241686490589162	1.61674762442293	Unchanged	ns	0.059	1.22914798835786	CNV	MSI
ULK4P2	KIRP	-0.317982680137095	0.0480863013616295	1.31797862612871	Unchanged	ns	0.14	0.853871964321762	CNV	MSI
ULK4P2	COAD	0.211303071435065	1.104730063765e-06	5.95674382708178	Underexpression	****	1.9e-38	37.7212463990472	CNV	MSI
VENTXP1	KIRP	-0.208606776152977	7.11385723274392e-05	4.14789485487327	Unchanged	ns	0.17	0.769551078621726	CNV	MSI
VENTXP1	GBM	-0.37507581118188	0.00926685563681639	2.03306760255808	Unchanged	ns	0.14	0.853871964321762	CNV	MSI
WTAPP1	PAAD	-0.269610425387123	0.0437945940969843	1.35857949449006	Overexpression	****	2.2e-51	50.6575773191778	CNV	MSI
WTAPP1	LUAD	0.141809103149134	0.0110611240157125	1.9562007384004	Overexpression	****	4.5e-53	52.3467874862247	CNV	MSI
XIST	KIRP	-0.223741020726572	0.00178437300217103	2.74851435632083	Underexpression	*	0.047	1.32790214206428	CNV	MSI
XIST	KIRC	-0.203968148370303	0.00333158023049802	2.47734972367064	Overexpression	***	0.00027	3.56863623584101	CNV	MSI
XIST	PCPG	-0.275375132969324	0.00970165044095848	2.01315437744215	Unchanged	ns	0.13	0.886056647693163	CNV	MSI
YWHAE	COAD	0.288714524480836	0.000539355796722585	3.26812464932937	Overexpression	****	4.1e-74	73.3872161432803	CNV	MSI
YWHAE	PAAD	0.26420579166351	0.0132203836737909	1.87875594084188	Overexpression	****	1.3e-53	52.8860566476932	CNV	MSI
YWHAE	STAD	0.214938109763163	0.00784329102598121	2.10550167015721	Overexpression	****	2e-64	63.698970004336	CNV	MSI
ZFAS1	COAD	-0.384836234389779	2.1864175795361e-07	6.66026688942698	Overexpression	****	4.5e-91	90.3467874862247	CNV	MSI
ZFAS1	PAAD	0.252512359258108	0.0217282941161611	1.66297436871028	Overexpression	****	3.3e-49	48.4814860601221	CNV	MSI
ZFAS1	STAD	-0.323754896745926	0.0221235460802757	1.65514526074589	Overexpression	****	2.8e-45	44.5528419686578	CNV	MSI
ZFAS1	LUAD	0.1503960207526	1.03141792768844e-06	5.98656532413301	Overexpression	****	5.5e-18	17.2596373105058	CNV	MSI
ZNF800	COAD	-0.261409611945362	0.00314600497015316	2.50224059560072	Overexpression	****	9.6e-26	25.0177287669604	CNV	MSI
ZNF883	KIRP	-0.302155596695093	5.3003477864322e-06	5.27569563289489	Underexpression	**	0.0021	2.67778070526608	CNV	MSI
A1BG-AS1	BRCA	0.118430166585725	0.0412383899484282	1.38469829901808	Overexpression	****	7e-16	15.1549019599857	Methylation	MSI
A1BG-AS1	COAD	0.240917930167763	0.00922546304119626	2.03501182666596	Underexpression	****	1.8e-69	68.7447274948967	Methylation	MSI
A2M-AS1	BRCA	-0.136415432773739	1.51876590816709e-06	5.8185091600581	Underexpression	****	2.1e-95	94.6777807052661	Methylation	MSI
A2M-AS1	BLCA	-0.271242683770862	0.00638472405846723	2.19485786777796	Underexpression	****	1.4e-09	8.85387196432176	Methylation	MSI
A2M-AS1	HNSC	-0.171543528142645	0.00191549548718489	2.71771886685658	Unchanged	ns	0.36	0.443697499232713	Methylation	MSI
A2M-AS1	LUAD	-0.269386991424456	1.99066119361717e-07	6.70100264969805	Underexpression	****	2.7e-120	119.568636235841	Methylation	MSI
A2M-AS1	LUSC	-0.342649501319536	6.15028011288962e-08	7.21110510394622	Underexpression	****	2.7e-105	104.568636235841	Methylation	MSI
A2M-AS1	PAAD	-0.259245402915458	0.011972637273955	1.9218101747924	Overexpression	****	2.3e-21	20.6382721639824	Methylation	MSI
AATBC	BLCA	-0.221602915062172	0.000259173001448271	3.58641024173948	Overexpression	****	5.5e-05	4.25963731050576	Methylation	MSI
AATBC	HNSC	-0.207292537718669	4.92707904444344e-05	4.30741047034327	Overexpression	****	3.3e-05	4.48148606012211	Methylation	MSI
AATBC	LUAD	-0.168059137084406	0.00747475312319469	2.12640314668311	Underexpression	**	0.0073	2.13667713987954	Methylation	MSI
AATBC	LUSC	-0.246774766260161	0.000487484582245374	3.31203911525086	Unchanged	ns	0.92	0.0362121726544447	Methylation	MSI
AATBC	STAD	-0.401830568805219	3.6008867443173e-09	8.44359053791545	Unchanged	ns	0.18	0.744727494896694	Methylation	MSI
ABHD11-AS1	STAD	-0.36662069251079	0.0434201844693238	1.36230833579088	Overexpression	****	1.2e-51	50.9208187539524	Methylation	MSI
ABHD11-AS1	GBM	-0.388516231463011	1.58837954833705e-07	6.79904571346257	Overexpression	****	2e-37	36.698970004336	Methylation	MSI
ABTB1	HNSC	-0.151987240567482	0.0122991227851337	1.91012586280138	Overexpression	****	3.1e-13	12.5086383061657	Methylation	MSI
ABTB1	STAD	-0.408176545362913	1.7330686425078e-09	8.76118423562885	Underexpression	****	1.1e-22	21.9586073148418	Methylation	MSI
AC009948.5	COAD	0.510905180679629	3.92880170892591e-14	13.4057398899697	Underexpression	****	6.1e-41	40.2146701649892	Methylation	MSI
AC009948.5	HNSC	0.174262909492223	0.0304202126763013	1.51683775399699	Overexpression	****	4.5e-18	17.3467874862247	Methylation	MSI
AC009948.5	STAD	0.442212065964355	0.00154875632204157	2.81001690781707	Overexpression	****	3.2e-05	4.49485002168009	Methylation	MSI
AC009948.5	ESCA	0.230280384568046	2.49939626723562e-11	10.602164883117	Overexpression	****	4.2e-11	10.3767507096021	Methylation	MSI
AC114812.8	LUSC	-0.415573295972671	5.00889687619489e-12	11.3002579095284	Overexpression	****	1.8e-48	47.7447274948967	Methylation	MSI
AC114812.8	PAAD	-0.545815211116715	3.82236055320599e-13	12.4176683494939	Underexpression	****	8.1e-10	9.09151498112135	Methylation	MSI
ACTA2-AS1	BLCA	-0.215635781446361	0.000468484271991316	3.32930498471652	Underexpression	****	1.2e-13	12.9208187539524	Methylation	MSI
ACTA2-AS1	LUSC	-0.239359321192666	0.0227768507919233	1.64250632319968	Underexpression	****	2.3e-101	100.638272163982	Methylation	MSI
ACTA2-AS1	STAD	-0.26527703462906	0.000863443796136343	3.06376592656468	Underexpression	****	2.6e-20	19.5850266520292	Methylation	MSI
ACTA2-AS1	KIRP	-0.190282684164111	1.89834955312013e-05	4.7216238156107	Underexpression	****	5.7e-15	14.2441251443275	Methylation	MSI
ACTA2-AS1	PCPG	-0.360524541572316	0.000799184477932947	3.09735295973394	Unchanged	ns	0.42	0.3767507096021	Methylation	MSI
ADAMTS9-AS1	COAD	0.229419906423279	0.000166704796357567	3.77805190466115	Underexpression	****	6.3e-78	77.2006594505464	Methylation	MSI
ADAMTS9-AS1	BLCA	-0.227271795874385	0.0167994315227367	1.77470541415007	Underexpression	****	1.2e-16	15.9208187539524	Methylation	MSI
ADAMTS9-AS1	UCEC	-0.84960957149944	0.0195383473387928	1.70911217408691	Underexpression	****	1.3e-41	40.8860566476932	Methylation	MSI
ADAMTS9-AS2	COAD	0.32056608158448	0.00295990857032368	2.52872170381173	Underexpression	****	3.2e-92	91.4948500216801	Methylation	MSI
ADAMTS9-AS2	BLCA	-0.192943938036371	4.31564656566691e-05	4.36495412952798	Underexpression	****	1.5e-17	16.8239087409443	Methylation	MSI
ADAMTS9-AS2	STAD	0.279895219954105	0.00144453668863959	2.84027142337923	Underexpression	****	1.8e-26	25.7447274948967	Methylation	MSI
ADAMTS9-AS2	ESCA	0.286860804344499	0.000292482829235219	3.53389962492294	Underexpression	****	4.4e-69	68.3565473235138	Methylation	MSI
ADIRF-AS1	COAD	0.258808894999861	0.00290446970822556	2.53693314857976	Underexpression	****	1.4e-52	51.8538719643218	Methylation	MSI
ADIRF-AS1	HNSC	-0.177939261594283	0.0011324825577726	2.94596847816409	Overexpression	****	2.2e-11	10.6575773191778	Methylation	MSI
ADIRF-AS1	PAAD	0.448628034916507	0.0032989766406833	2.48162075958599	Underexpression	****	1.3e-31	30.8860566476932	Methylation	MSI
ADIRF-AS1	UCEC	-0.82064412071144	2.19097923722177e-08	7.65936173800421	Underexpression	****	3.2e-39	38.4948500216801	Methylation	MSI
ADIRF-AS1	KIRC	0.220223106148625	0.0250238047826821	1.60164665665312	Unchanged	ns	0.13	0.886056647693163	Methylation	MSI
ADIRF-AS1	SKCM	0.303870553847295	0.0353985371935106	1.45101468435592	Underexpression	****	1.7e-161	160.769551078622	Methylation	MSI
ADORA2A-AS1	COAD	0.29536808718293	0.0002816534180273	3.55028497398166	Underexpression	****	1.4e-38	37.8538719643218	Methylation	MSI
ADORA2A-AS1	KIRP	0.244024580547356	0.0126029252672956	1.89952863900993	Underexpression	****	2e-13	12.698970004336	Methylation	MSI
ADORA2A-AS1	KIRC	0.201012509945562	0.000643155809192663	3.19168380331914	Overexpression	****	1.2e-08	7.92081875395237	Methylation	MSI
ADPGK-AS1	COAD	0.308736450213566	0.000106381558096127	3.97313365316195	Underexpression	**	0.002	2.69897000433602	Methylation	MSI
ADPGK-AS1	LUSC	-0.21130943262054	0.0163410514054287	1.78672000380814	Underexpression	****	3.2e-65	64.4948500216801	Methylation	MSI
ADPGK-AS1	PAAD	-0.316721919707761	0.00671770685373227	2.17277895175727	Overexpression	****	1.4e-06	5.85387196432176	Methylation	MSI
ADPGK-AS1	ESCA	0.242710679235869	0.000599396732034576	3.22228562919688	Overexpression	****	4.2e-48	47.3767507096021	Methylation	MSI
AF131217.1	HNSC	-0.150999635828001	0.0127663130088718	1.89393451159356	Overexpression	****	4.3e-06	5.36653154442041	Methylation	MSI
AF131217.1	LUAD	-0.270177952948213	1.87595374545663e-07	6.72677787402764	Underexpression	****	2.6e-98	97.5850266520292	Methylation	MSI
AF131217.1	PAAD	-0.387432820066896	4.29225583180956e-06	5.36731440063153	Overexpression	****	1.1e-08	7.95860731484177	Methylation	MSI
